epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.57529,0.72665,0.57692,1,0.72803,5.89695e-06,5.89695e-06,0.0680059
2,5.61984,0.67425,0.61538,1,0.65469,1.12174e-05,1.12174e-05,0.0350112
3,7.84315,0.65546,0.63077,1,0.69668,1.57652e-05,1.57652e-05,0.00201577
4,9.90302,0.64004,0.61538,1,0.6334,1.49165e-05,1.49165e-05,1.49165e-05
5,12.391,0.62183,0.63846,1,0.59717,1.3746e-05,1.3746e-05,1.3746e-05
6,15.4205,0.63093,0.64615,1,0.57471,1.25755e-05,1.25755e-05,1.25755e-05
7,17.9196,0.6239,0.66154,1,0.57681,1.1405e-05,1.1405e-05,1.1405e-05
8,20.2985,0.62802,0.65385,1,0.59775,1.02345e-05,1.02345e-05,1.02345e-05
9,22.5936,0.58555,0.66154,1,0.59717,9.06397e-06,9.06397e-06,9.06397e-06
10,24.9606,0.61957,0.67692,1,0.53809,7.89347e-06,7.89347e-06,7.89347e-06
11,27.1527,0.6207,0.67692,1,0.53716,6.72298e-06,6.72298e-06,6.72298e-06
12,29.5138,0.60379,0.67692,1,0.61133,5.55248e-06,5.55248e-06,5.55248e-06
13,31.647,0.61204,0.68462,1,0.54189,4.38198e-06,4.38198e-06,4.38198e-06
14,33.7231,0.59216,0.7,1,0.56553,3.21148e-06,3.21148e-06,3.21148e-06
15,36.3373,0.61768,0.69231,1,0.55195,2.04098e-06,2.04098e-06,2.04098e-06
