epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.73568,1.71475,0.38462,0.97692,1.45195,0.000693547,0.000693547,0.0812996
2,10.5681,1.61417,0.43077,0.90769,3.22363,0.00132144,0.00132144,0.0619275
3,14.4013,1.68217,0.23077,0.93077,2.05625,0.00186067,0.00186067,0.0424667
4,17.914,1.71932,0.25385,0.90769,7.96602,0.00231124,0.00231124,0.0229173
5,24.559,1.75971,0.23077,0.94615,2.00293,0.00267314,0.00267314,0.0032792
6,29.561,1.68233,0.23077,0.94615,4.19922,0.00246777,0.00246777,0.00246777
7,37.0742,1.72855,0.22308,0.96154,1.83691,0.0022461,0.0022461,0.0022461
8,40.1151,1.71713,0.29231,0.93846,1.62285,0.00202443,0.00202443,0.00202443
9,43.5784,1.75006,0.27692,0.93077,1.70742,0.00180277,0.00180277,0.00180277
10,46.622,1.72287,0.27692,0.96923,1.74199,0.0015811,0.0015811,0.0015811
11,49.886,1.62378,0.35385,0.97692,1.59316,0.00135943,0.00135943,0.00135943
12,53.7302,1.59366,0.34615,0.97692,1.55215,0.00113777,0.00113777,0.00113777
13,56.9119,1.60409,0.33077,0.98462,1.53613,0.000916098,0.000916098,0.000916098
14,60.5583,1.52057,0.36154,0.98462,1.5125,0.000694431,0.000694431,0.000694431
15,64.6141,1.5367,0.35385,0.98462,1.41094,0.000472764,0.000472764,0.000472764
