epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,8.41839,1.74125,0.4,0.91538,1.58242,6.3239e-05,6.3239e-05,0.0680632
2,13.4271,1.45739,0.45385,0.96923,1.49941,0.00012045,0.00012045,0.0351205
3,17.8113,1.23867,0.52308,0.97692,1.27266,0.000169534,0.000169534,0.00216953
4,24.431,1.05306,0.53077,0.99231,1.13633,0.00016068,0.00016068,0.00016068
5,29.6122,0.99773,0.53846,0.96923,1.27305,0.000148366,0.000148366,0.000148366
6,36.6914,0.83279,0.55385,0.96923,1.61172,0.000136052,0.000136052,0.000136052
7,42.3997,0.77734,0.56923,0.96923,1.01704,0.000123738,0.000123738,0.000123738
8,45.8535,0.72219,0.52308,0.96923,1.56328,0.000111424,0.000111424,0.000111424
9,49.8105,0.65445,0.53846,0.96923,1.37676,9.91096e-05,9.91096e-05,9.91096e-05
10,57.2843,0.5785,0.56923,0.96923,1.47402,8.67956e-05,8.67956e-05,8.67956e-05
11,60.7649,0.57284,0.60769,0.96154,1.29238,7.44815e-05,7.44815e-05,7.44815e-05
12,64.3601,0.49434,0.60769,0.96154,1.61387,6.21675e-05,6.21675e-05,6.21675e-05
13,67.5419,0.48513,0.57692,0.96923,1.36758,4.98534e-05,4.98534e-05,4.98534e-05
14,73.5054,0.42438,0.56923,0.96923,1.25996,3.75394e-05,3.75394e-05,3.75394e-05
15,77.4591,0.46575,0.55385,0.96154,1.5623,2.52254e-05,2.52254e-05,2.52254e-05
