epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,11.0311,1.85133,0.23256,0.95349,1.65977,0.00146693,0.00146693,0.0694669
2,13.9151,1.67491,0.44961,0.97674,1.43809,0.00281248,0.00281248,0.0378125
3,17.5675,1.47424,0.48062,0.9845,1.53867,0.00398822,0.00398822,0.00598822
4,20.3506,1.333,0.48062,1,0.96974,0.00381234,0.00381234,0.00381234
5,23.1041,1.20655,0.51938,0.99225,1.0998,0.00355507,0.00355507,0.00355507
6,29.8926,1.08062,0.58915,0.99225,0.92734,0.0032978,0.0032978,0.0032978
7,32.8665,1.00947,0.55039,0.99225,1.30049,0.00304053,0.00304053,0.00304053
8,38.3489,0.99644,0.62791,1,0.8045,0.00278326,0.00278326,0.00278326
9,43.3682,0.88871,0.62791,0.99225,0.82651,0.00252599,0.00252599,0.00252599
10,46.3163,0.85794,0.60465,0.99225,0.946,0.00226872,0.00226872,0.00226872
11,50.3063,0.86428,0.56589,0.99225,1.14883,0.00201145,0.00201145,0.00201145
12,53.9623,0.83983,0.5814,0.99225,0.99746,0.00175418,0.00175418,0.00175418
13,56.7378,0.78048,0.6124,0.99225,0.99053,0.00149691,0.00149691,0.00149691
14,60.4529,0.76005,0.57364,0.99225,0.85503,0.00123964,0.00123964,0.00123964
15,63.2696,0.76028,0.56589,0.99225,0.82324,0.000982375,0.000982375,0.000982375
