epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.44005,0.64415,0.69231,1,0.67578,0.000425959,0.000425959,0.068426
2,6.78902,0.59226,0.61538,1,0.8327,0.00080835,0.00080835,0.0358083
3,9.20297,0.47753,0.67692,1,0.73066,0.00113299,0.00113299,0.00313299
4,13.9618,0.42468,0.75385,1,0.65249,0.0010686,0.0010686,0.0010686
5,15.9962,0.34763,0.67692,1,0.71624,0.000981094,0.000981094,0.000981094
6,19.1349,0.32541,0.68462,1,0.69989,0.000893587,0.000893587,0.000893587
7,21.28,0.308,0.7,1,0.96953,0.00080608,0.00080608,0.00080608
8,23.5362,0.3031,0.70769,1,1.09497,0.000718573,0.000718573,0.000718573
9,25.6304,0.29887,0.73077,1,1.01758,0.000631066,0.000631066,0.000631066
10,27.7079,0.22703,0.71538,1,0.84131,0.000543559,0.000543559,0.000543559
11,29.8024,0.22303,0.71538,1,0.66437,0.000456052,0.000456052,0.000456052
12,34.5712,0.21943,0.74615,1,0.63715,0.000368545,0.000368545,0.000368545
13,36.6635,0.21278,0.73846,1,0.60187,0.000281038,0.000281038,0.000281038
14,38.7287,0.17353,0.73077,1,0.63296,0.000193531,0.000193531,0.000193531
15,40.8907,0.16687,0.73077,1,0.91426,0.000106024,0.000106024,0.000106024
