epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.25003,0.68532,0.63077,1,0.66309,5.10406e-05,5.10406e-05,0.068051
2,8.2154,0.6054,0.76923,1,0.51895,9.76603e-05,9.76603e-05,0.0350977
3,11.1916,0.54876,0.73846,1,0.47803,0.000138172,0.000138172,0.00213817
4,14.1341,0.49869,0.72308,1,0.49824,0.000131736,0.000131736,0.000131736
5,17.1829,0.45869,0.78462,1,0.44634,0.000122481,0.000122481,0.000122481
6,21.8971,0.42272,0.80769,1,0.41079,0.000113226,0.000113226,0.000113226
7,24.8586,0.39669,0.78462,1,0.4052,0.000103971,0.000103971,0.000103971
8,27.9025,0.36168,0.77692,1,0.46064,9.47153e-05,9.47153e-05,9.47153e-05
9,30.8592,0.34412,0.80769,1,0.56528,8.54601e-05,8.54601e-05,8.54601e-05
10,33.775,0.28003,0.80769,1,0.39764,7.62048e-05,7.62048e-05,7.62048e-05
11,36.7203,0.31659,0.80769,1,0.39429,6.69496e-05,6.69496e-05,6.69496e-05
12,39.7502,0.25316,0.80769,1,0.4884,5.76944e-05,5.76944e-05,5.76944e-05
13,42.7565,0.24021,0.80769,1,0.45361,4.84392e-05,4.84392e-05,4.84392e-05
14,45.7243,0.21493,0.85385,1,0.40859,3.91839e-05,3.91839e-05,3.91839e-05
15,48.6856,0.22525,0.83846,1,0.38053,2.99287e-05,2.99287e-05,2.99287e-05
