epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.01691,0.756,0.58915,1,0.64678,3.32442e-06,3.32442e-06,0.0680033
2,6.07304,0.68227,0.55814,1,0.58081,6.3768e-06,6.3768e-06,0.0350064
3,8.23117,0.67482,0.55814,1,0.59917,9.04747e-06,9.04747e-06,0.00200905
4,10.4157,0.6579,0.55039,1,0.64492,8.65376e-06,8.65376e-06,8.65376e-06
5,12.4137,0.65272,0.54264,1,0.64434,8.07541e-06,8.07541e-06,8.07541e-06
6,15.8909,0.64726,0.58915,1,0.55242,7.49705e-06,7.49705e-06,7.49705e-06
7,18.0987,0.65829,0.57364,1,0.66797,6.9187e-06,6.9187e-06,6.9187e-06
8,20.6501,0.65622,0.60465,1,0.77012,6.34034e-06,6.34034e-06,6.34034e-06
9,22.7339,0.63836,0.56589,1,0.59248,5.76199e-06,5.76199e-06,5.76199e-06
10,25.043,0.63558,0.5814,1,0.63301,5.18363e-06,5.18363e-06,5.18363e-06
11,26.9091,0.66881,0.58915,1,0.54661,4.60528e-06,4.60528e-06,4.60528e-06
12,29.2768,0.63938,0.5814,1,0.64004,4.02693e-06,4.02693e-06,4.02693e-06
13,31.5279,0.63582,0.56589,1,0.67959,3.44857e-06,3.44857e-06,3.44857e-06
14,33.6632,0.63718,0.55814,1,0.59565,2.87022e-06,2.87022e-06,2.87022e-06
15,35.7369,0.63142,0.5814,1,0.77349,2.29186e-06,2.29186e-06,2.29186e-06
