epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.41312,1.75539,0.4,0.93846,1.62031,2.29496e-05,2.29496e-05,0.0757805
2,12.1112,1.48328,0.46923,0.96923,1.42422,4.39805e-05,4.39805e-05,0.0508016
3,15.9766,1.33064,0.52308,0.99231,1.22617,6.23349e-05,6.23349e-05,0.0258199
4,21.2409,1.2178,0.52308,1,1.13262,7.80129e-05,7.80129e-05,0.000835589
5,25.269,1.14055,0.53846,1,1.27715,7.32555e-05,7.32555e-05,7.32555e-05
6,30.9027,1.07609,0.57692,1,1.05332,6.79026e-05,6.79026e-05,6.79026e-05
7,34.7376,1.03629,0.57692,1,1.07695,6.25497e-05,6.25497e-05,6.25497e-05
8,38.7618,0.96319,0.6,1,1.12754,5.71968e-05,5.71968e-05,5.71968e-05
9,42.2679,0.91357,0.6,1,0.98784,5.18439e-05,5.18439e-05,5.18439e-05
10,46.6424,0.86709,0.56923,1,1.19102,4.6491e-05,4.6491e-05,4.6491e-05
11,49.9868,0.82015,0.54615,1,0.98789,4.11381e-05,4.11381e-05,4.11381e-05
12,56.243,0.81183,0.56154,1,1.04355,3.57852e-05,3.57852e-05,3.57852e-05
13,60.2399,0.76838,0.56154,1,1.13828,3.04323e-05,3.04323e-05,3.04323e-05
14,64.3998,0.71648,0.56923,1,1.1917,2.50794e-05,2.50794e-05,2.50794e-05
15,68.5648,0.74097,0.56154,1,1.06748,1.97265e-05,1.97265e-05,1.97265e-05
