epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.48441,1.60875,0.50388,0.97674,1.10869,0.000425959,0.000425959,0.068426
2,6.5798,1.26426,0.51938,1,0.88251,0.00080835,0.00080835,0.0358083
3,8.63375,0.95343,0.60465,1,1.23105,0.00113299,0.00113299,0.00313299
4,10.699,0.79702,0.57364,1,1.10469,0.0010686,0.0010686,0.0010686
5,12.8278,0.7101,0.54264,1,2.08281,0.000981094,0.000981094,0.000981094
6,15.8505,0.70022,0.55814,1,1.05589,0.000893587,0.000893587,0.000893587
7,18.076,0.57285,0.51163,0.9845,1.2772,0.00080608,0.00080608,0.00080608
8,20.2689,0.50965,0.58915,0.9845,1.24277,0.000718573,0.000718573,0.000718573
9,22.4831,0.50883,0.55039,0.99225,1.38662,0.000631066,0.000631066,0.000631066
10,24.555,0.44087,0.52713,0.99225,2.38008,0.000543559,0.000543559,0.000543559
11,26.7425,0.42003,0.53488,1,1.9957,0.000456052,0.000456052,0.000456052
12,28.8709,0.34717,0.56589,1,1.17941,0.000368545,0.000368545,0.000368545
13,31.0475,0.27432,0.56589,1,1.25859,0.000281038,0.000281038,0.000281038
14,36.3961,0.29284,0.5814,1,1.36152,0.000193531,0.000193531,0.000193531
15,38.5533,0.29691,0.60465,1,1.09468,0.000106024,0.000106024,0.000106024
