epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.30018,0.73876,0.56923,1,0.66621,2.62417e-05,2.62417e-05,0.0680262
2,8.09746,0.67942,0.58462,1,0.70107,4.98513e-05,4.98513e-05,0.0350499
3,9.98958,0.63808,0.66154,1,0.63242,6.99557e-05,6.99557e-05,0.00206996
4,11.9648,0.62307,0.66923,1,0.57344,6.60725e-05,6.60725e-05,6.60725e-05
5,14.1274,0.57549,0.68462,1,0.59551,6.07616e-05,6.07616e-05,6.07616e-05
6,17.0058,0.57504,0.67692,1,0.55962,5.54507e-05,5.54507e-05,5.54507e-05
7,18.8837,0.56806,0.67692,1,0.5833,5.01399e-05,5.01399e-05,5.01399e-05
8,20.6358,0.55264,0.68462,1,0.59307,4.4829e-05,4.4829e-05,4.4829e-05
9,22.4369,0.55689,0.7,1,0.56924,3.95181e-05,3.95181e-05,3.95181e-05
10,24.2644,0.53217,0.66923,1,0.50708,3.42072e-05,3.42072e-05,3.42072e-05
11,26.4523,0.55006,0.68462,1,0.61074,2.88963e-05,2.88963e-05,2.88963e-05
12,28.4318,0.52035,0.68462,1,0.61826,2.35854e-05,2.35854e-05,2.35854e-05
13,30.3622,0.52053,0.69231,1,0.59355,1.82745e-05,1.82745e-05,1.82745e-05
14,32.278,0.52912,0.66923,1,0.5498,1.29637e-05,1.29637e-05,1.29637e-05
15,34.3658,0.51874,0.67692,1,0.65776,7.65277e-06,7.65277e-06,7.65277e-06
