epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.66752,0.72133,0.53846,1,0.68936,0.000203467,0.000203467,0.0682035
2,5.86471,0.70619,0.62308,1,0.59692,0.000389723,0.000389723,0.0353897
3,8.22297,0.63097,0.60769,1,0.625,0.000552045,0.000552045,0.00255204
4,10.3527,0.6052,0.64615,1,0.55278,0.000527049,0.000527049,0.000527049
5,12.3628,0.59053,0.66923,1,0.57017,0.000490786,0.000490786,0.000490786
6,15.7967,0.57342,0.67692,1,0.54121,0.000454524,0.000454524,0.000454524
7,17.9243,0.55514,0.67692,1,0.56636,0.000418261,0.000418261,0.000418261
8,19.9639,0.56894,0.67692,1,0.58184,0.000381999,0.000381999,0.000381999
9,22.1427,0.53493,0.63846,1,0.59199,0.000345737,0.000345737,0.000345737
10,24.3628,0.53188,0.65385,1,0.69106,0.000309474,0.000309474,0.000309474
11,26.7499,0.54104,0.66923,1,0.5187,0.000273212,0.000273212,0.000273212
12,29.083,0.5091,0.65385,1,0.55244,0.000236949,0.000236949,0.000236949
13,31.2676,0.54259,0.64615,1,0.56763,0.000200687,0.000200687,0.000200687
14,33.333,0.50422,0.68462,1,0.61729,0.000164425,0.000164425,0.000164425
15,35.6722,0.50037,0.65385,1,0.51533,0.000128162,0.000128162,0.000128162
