epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.62468,1.82571,0.23846,0.92308,1.75898,0.00115812,0.00115812,0.0691581
2,8.61456,1.66138,0.35385,0.94615,1.61816,0.00221112,0.00221112,0.0372111
3,11.5075,1.50581,0.48462,0.96154,1.49082,0.00312063,0.00312063,0.00512063
4,14.5148,1.34938,0.46923,0.98462,1.31816,0.00296691,0.00296691,0.00296691
5,19.4756,1.25208,0.53846,0.98462,1.23184,0.0027495,0.0027495,0.0027495
6,24.3453,1.15633,0.5,0.98462,1.15117,0.00253209,0.00253209,0.00253209
7,27.2244,1.09843,0.56923,0.97692,1.01943,0.00231468,0.00231468,0.00231468
8,30.0403,1.04662,0.54615,0.98462,0.98906,0.00209727,0.00209727,0.00209727
9,33.2221,1.03813,0.63077,0.98462,1.054,0.00187986,0.00187986,0.00187986
10,36.3274,0.98032,0.56923,0.98462,1.06934,0.00166245,0.00166245,0.00166245
11,40.8727,0.93295,0.55385,0.97692,0.96602,0.00144504,0.00144504,0.00144504
12,45.3293,0.90767,0.57692,0.98462,0.97422,0.00122763,0.00122763,0.00122763
13,48.4622,0.89956,0.56154,0.98462,0.88652,0.00101022,0.00101022,0.00101022
14,53.7602,0.83685,0.56923,0.98462,1.12549,0.000792815,0.000792815,0.000792815
15,57.3179,0.89316,0.57692,0.98462,0.94697,0.000575405,0.000575405,0.000575405
