epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.45904,1.70004,0.35385,0.95385,1.50625,0.000111649,0.000111649,0.0681116
2,8.62714,1.26899,0.49231,0.99231,1.027,0.00021352,0.00021352,0.0352135
3,11.6678,1.09735,0.48462,0.98462,1.33516,0.000301921,0.000301921,0.00230192
4,14.7586,0.92485,0.53077,0.98462,1.36465,0.000287674,0.000287674,0.000287674
5,18.5739,0.81708,0.51538,0.97692,1.5627,0.000267264,0.000267264,0.000267264
6,23.5269,0.62575,0.50769,0.97692,1.56875,0.000246855,0.000246855,0.000246855
7,28.6795,0.54249,0.49231,0.95385,1.69199,0.000226446,0.000226446,0.000226446
8,31.8289,0.53443,0.49231,0.96923,1.52012,0.000206036,0.000206036,0.000206036
9,35.0302,0.44206,0.56923,0.96923,1.23359,0.000185627,0.000185627,0.000185627
10,40.3587,0.36352,0.53077,0.96923,1.40684,0.000165217,0.000165217,0.000165217
11,43.9789,0.36655,0.55385,0.96923,1.44805,0.000144808,0.000144808,0.000144808
12,49.7343,0.3127,0.52308,0.97692,1.35435,0.000124399,0.000124399,0.000124399
13,52.8917,0.28345,0.56923,0.96923,1.33257,0.000103989,0.000103989,0.000103989
14,56.1306,0.21801,0.56154,0.97692,1.59961,8.35798e-05,8.35798e-05,8.35798e-05
15,60.5015,0.25508,0.53846,0.97692,1.39839,6.31704e-05,6.31704e-05,6.31704e-05
