epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.16488,0.67918,0.61538,1,0.7043,5.10406e-05,5.10406e-05,0.068051
2,8.18237,0.59044,0.69231,1,0.66025,9.76603e-05,9.76603e-05,0.0350977
3,11.0474,0.50483,0.69231,1,0.56733,0.000138172,0.000138172,0.00213817
4,13.8878,0.46475,0.66923,1,0.68799,0.000131736,0.000131736,0.000131736
5,16.8029,0.4084,0.68462,1,0.59238,0.000122481,0.000122481,0.000122481
6,21.0011,0.38464,0.67692,1,0.56553,0.000113226,0.000113226,0.000113226
7,24.0054,0.34696,0.65385,1,0.65352,0.000103971,0.000103971,0.000103971
8,27.2316,0.35139,0.69231,1,0.89229,9.47153e-05,9.47153e-05,9.47153e-05
9,30.1912,0.36998,0.67692,1,0.80625,8.54601e-05,8.54601e-05,8.54601e-05
10,33.119,0.29461,0.69231,1,0.605,7.62048e-05,7.62048e-05,7.62048e-05
11,36.1805,0.27461,0.71538,1,0.68901,6.69496e-05,6.69496e-05,6.69496e-05
12,39.2287,0.24641,0.70769,1,0.85425,5.76944e-05,5.76944e-05,5.76944e-05
13,42.0663,0.25378,0.71538,1,0.63965,4.84392e-05,4.84392e-05,4.84392e-05
14,44.9492,0.2289,0.70769,1,0.62446,3.91839e-05,3.91839e-05,3.91839e-05
15,47.8373,0.23748,0.72308,1,0.88174,2.99287e-05,2.99287e-05,2.99287e-05
