epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.53335,1.70486,0.37692,0.96923,1.58691,0.00025453,0.00025453,0.0682545
2,10.9141,1.28925,0.45385,1,1.10938,0.0004864,0.0004864,0.0354864
3,14.2645,1.23695,0.53077,0.97692,1.15879,0.000687185,0.000687185,0.00268718
4,17.1988,1.08996,0.46923,0.96154,1.36133,0.00065411,0.00065411,0.00065411
5,21.7568,1.00233,0.5,0.99231,1.54902,0.000607011,0.000607011,0.000607011
6,27.5912,0.94952,0.53846,1,1.02141,0.000559912,0.000559912,0.000559912
7,34.2891,0.78189,0.48462,0.97692,1.44746,0.000512814,0.000512814,0.000512814
8,38.1076,0.76554,0.57692,0.99231,1.86572,0.000465715,0.000465715,0.000465715
9,41.0389,0.67107,0.50769,1,1.19004,0.000418616,0.000418616,0.000418616
10,44.9777,0.56284,0.54615,0.98462,1.57129,0.000371517,0.000371517,0.000371517
11,48.1755,0.52121,0.54615,1,1.08154,0.000324418,0.000324418,0.000324418
12,52.1221,0.49126,0.6,1,1.18242,0.000277319,0.000277319,0.000277319
13,55.2199,0.36563,0.61538,1,1.07588,0.000230221,0.000230221,0.000230221
14,58.914,0.26709,0.62308,1,1.23311,0.000183122,0.000183122,0.000183122
15,65.4517,0.3347,0.6,1,1.09949,0.000136023,0.000136023,0.000136023
