epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.78866,0.72527,0.68992,1,0.59707,0.00026208,0.00026208,0.0682621
2,10.5632,0.58789,0.66667,1,0.54014,0.000499039,0.000499039,0.035499
3,14.5834,0.56707,0.62791,1,0.78477,0.000702173,0.000702173,0.00270217
4,18.1263,0.56782,0.66667,1,0.61564,0.000665255,0.000665255,0.000665255
5,21.747,0.58131,0.66667,1,0.51791,0.000614007,0.000614007,0.000614007
6,28.6741,0.50628,0.68217,1,0.54137,0.000562758,0.000562758,0.000562758
