epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.30817,1.78603,0.34884,0.97674,1.5959,0.00252911,0.00252911,0.0705291
2,8.24294,1.57846,0.51163,0.97674,1.27656,0.00483898,0.00483898,0.039839
3,11.4131,1.34691,0.53488,0.9845,1.46895,0.00684601,0.00684601,0.00884601
4,14.6833,1.19634,0.62016,0.99225,0.87895,0.00652685,0.00652685,0.00652685
5,17.8674,1.0859,0.58915,0.99225,1.15283,0.00606798,0.00606798,0.00606798
6,24.3554,0.9905,0.64341,1,0.82637,0.00560911,0.00560911,0.00560911
7,27.2343,0.89717,0.56589,0.99225,1.10762,0.00515024,0.00515024,0.00515024
8,30.5342,0.85187,0.63566,0.99225,0.76375,0.00469137,0.00469137,0.00469137
9,33.4216,0.80773,0.65891,0.9845,0.8126,0.0042325,0.0042325,0.0042325
10,36.3786,0.72426,0.64341,0.99225,1.06689,0.00377362,0.00377362,0.00377362
11,39.3949,0.71124,0.64341,0.99225,0.99092,0.00331475,0.00331475,0.00331475
12,42.5628,0.68915,0.67442,0.99225,1.06748,0.00285588,0.00285588,0.00285588
13,45.5987,0.64728,0.63566,0.99225,0.96348,0.00239701,0.00239701,0.00239701
14,48.5302,0.63121,0.62016,1,0.81987,0.00193814,0.00193814,0.00193814
15,51.4335,0.60409,0.62791,0.99225,0.73836,0.00147927,0.00147927,0.00147927
