epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.98029,0.66794,0.59231,1,0.68267,1.80832e-05,1.80832e-05,0.0806241
2,10.2043,0.61701,0.66923,1,0.59785,3.45486e-05,3.45486e-05,0.0606406
3,12.4368,0.56295,0.67692,1,0.56597,4.87975e-05,4.87975e-05,0.0406549
4,14.5856,0.51505,0.7,1,0.56028,6.08299e-05,6.08299e-05,0.0206669
5,16.7421,0.45204,0.70769,1,0.52432,7.06458e-05,7.06458e-05,0.000676706
6,20.0095,0.41463,0.71538,1,0.52212,6.55353e-05,6.55353e-05,6.55353e-05
7,22.1764,0.40484,0.73077,1,0.57168,5.99941e-05,5.99941e-05,5.99941e-05
8,24.4065,0.35169,0.74615,1,0.60688,5.44529e-05,5.44529e-05,5.44529e-05
9,26.905,0.32781,0.76923,1,0.61865,4.89117e-05,4.89117e-05,4.89117e-05
10,29.0527,0.30057,0.75385,1,0.66353,4.33705e-05,4.33705e-05,4.33705e-05
11,31.1752,0.30832,0.74615,1,0.54193,3.78293e-05,3.78293e-05,3.78293e-05
12,33.3004,0.28159,0.74615,1,0.56697,3.22881e-05,3.22881e-05,3.22881e-05
13,35.4365,0.26261,0.75385,1,0.5283,2.67469e-05,2.67469e-05,2.67469e-05
14,37.4373,0.20991,0.74615,1,0.64785,2.12057e-05,2.12057e-05,2.12057e-05
15,39.5573,0.23765,0.75385,1,0.70723,1.56645e-05,1.56645e-05,1.56645e-05
