epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.31817,1.82078,0.23846,0.92308,1.80918,2.62417e-05,2.62417e-05,0.0680262
2,5.57555,1.64551,0.32308,0.93077,1.76992,4.98513e-05,4.98513e-05,0.0350499
3,7.60706,1.57074,0.37692,0.94615,1.63789,6.99557e-05,6.99557e-05,0.00206996
4,9.58445,1.4863,0.42308,0.96154,1.45234,6.60725e-05,6.60725e-05,6.60725e-05
5,11.6575,1.44464,0.41538,0.96923,1.6832,6.07616e-05,6.07616e-05,6.07616e-05
6,14.3901,1.36092,0.41538,0.96923,1.54316,5.54507e-05,5.54507e-05,5.54507e-05
7,16.379,1.36266,0.40769,0.96923,1.33496,5.01399e-05,5.01399e-05,5.01399e-05
8,18.4174,1.35671,0.43077,0.96923,1.59434,4.4829e-05,4.4829e-05,4.4829e-05
9,20.5783,1.30508,0.42308,0.96923,1.43457,3.95181e-05,3.95181e-05,3.95181e-05
10,25.2628,1.30238,0.42308,0.96923,1.39492,3.42072e-05,3.42072e-05,3.42072e-05
11,27.4437,1.27597,0.43077,0.96923,1.37793,2.88963e-05,2.88963e-05,2.88963e-05
12,29.6805,1.25589,0.42308,0.96923,1.51855,2.35854e-05,2.35854e-05,2.35854e-05
13,31.5679,1.23956,0.43077,0.96923,1.39746,1.82745e-05,1.82745e-05,1.82745e-05
14,33.527,1.2207,0.42308,0.96923,1.56367,1.29637e-05,1.29637e-05,1.29637e-05
15,35.401,1.22369,0.44615,0.96923,1.37422,7.65277e-06,7.65277e-06,7.65277e-06
