epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.11386,0.73816,0.57692,1,0.71514,7.47068e-05,7.47068e-05,0.0680747
2,5.91265,0.65184,0.65385,1,0.64639,0.000143242,0.000143242,0.0351432
3,8.10098,0.60536,0.71538,1,0.63047,0.00020314,0.00020314,0.00220314
4,10.2123,0.55494,0.76154,1,0.47183,0.000194199,0.000194199,0.000194199
5,12.8356,0.5085,0.75385,1,0.54438,0.000181113,0.000181113,0.000181113
6,16.0279,0.51034,0.79231,1,0.44771,0.000168027,0.000168027,0.000168027
7,18.4054,0.48637,0.78462,1,0.54028,0.00015494,0.00015494,0.00015494
8,20.5237,0.48346,0.76923,1,0.57563,0.000141854,0.000141854,0.000141854
9,22.932,0.43498,0.76923,1,0.5209,0.000128767,0.000128767,0.000128767
10,24.807,0.45396,0.76923,1,0.43535,0.000115681,0.000115681,0.000115681
11,26.8381,0.47215,0.76154,1,0.41172,0.000102595,0.000102595,0.000102595
12,29.3538,0.43309,0.77692,1,0.45845,8.95083e-05,8.95083e-05,8.95083e-05
13,31.5685,0.45081,0.78462,1,0.39016,7.64219e-05,7.64219e-05,7.64219e-05
14,33.9407,0.41202,0.78462,1,0.47456,6.33355e-05,6.33355e-05,6.33355e-05
15,36.0805,0.4169,0.77692,1,0.45977,5.02491e-05,5.02491e-05,5.02491e-05
