epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.49039,0.71217,0.54615,1,0.75967,4.25373e-05,4.25373e-05,0.0680425
2,6.9858,0.65964,0.71538,1,0.7208,8.17418e-05,8.17418e-05,0.0350817
3,8.61985,0.60307,0.69231,1,0.6416,0.000116212,0.000116212,0.00211621
4,10.6924,0.57588,0.72308,1,0.52529,0.000111412,0.000111412,0.000111412
5,13.2968,0.53481,0.76923,1,0.52656,0.000104239,0.000104239,0.000104239
6,16.7503,0.52816,0.76923,1,0.46279,9.70665e-05,9.70665e-05,9.70665e-05
7,19.2241,0.51312,0.78462,1,0.55049,8.98939e-05,8.98939e-05,8.98939e-05
8,21.3086,0.50297,0.77692,1,0.58188,8.27214e-05,8.27214e-05,8.27214e-05
9,23.7068,0.47473,0.76923,1,0.53164,7.55488e-05,7.55488e-05,7.55488e-05
10,26.1631,0.47486,0.76923,1,0.44331,6.83763e-05,6.83763e-05,6.83763e-05
11,28.5222,0.50079,0.76923,1,0.42515,6.12038e-05,6.12038e-05,6.12038e-05
12,31.2515,0.46194,0.77692,1,0.46855,5.40312e-05,5.40312e-05,5.40312e-05
13,33.4338,0.46318,0.77692,1,0.40349,4.68587e-05,4.68587e-05,4.68587e-05
14,35.8352,0.43744,0.77692,1,0.47778,3.96861e-05,3.96861e-05,3.96861e-05
15,38.6759,0.44716,0.76923,1,0.46235,3.25136e-05,3.25136e-05,3.25136e-05
