epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,8.02234,1.64271,0.4031,0.97674,1.3875,0.000198999,0.000198999,0.068199
2,11.3059,1.3347,0.51163,0.97674,1.06013,0.000382258,0.000382258,0.0353823
3,15.7853,1.11575,0.53488,0.99225,1.27109,0.000543221,0.000543221,0.00254322
4,20.501,1.01129,0.52713,0.9845,0.94302,0.000520525,0.000520525,0.000520525
5,24.6587,0.87905,0.51163,0.9845,1.6334,0.000486743,0.000486743,0.000486743
6,31.3142,0.8187,0.51938,0.9845,1.00016,0.000452961,0.000452961,0.000452961
7,35.374,0.70453,0.57364,0.99225,0.95625,0.00041918,0.00041918,0.00041918
8,40.3368,0.61575,0.63566,1,0.87813,0.000385398,0.000385398,0.000385398
9,43.2001,0.53929,0.55814,0.9845,1.24229,0.000351616,0.000351616,0.000351616
10,46.6729,0.47094,0.58915,0.99225,2.17812,0.000317834,0.000317834,0.000317834
11,51.1436,0.49378,0.5814,0.99225,1.14785,0.000284052,0.000284052,0.000284052
12,58.0103,0.38144,0.58915,0.97674,1.18937,0.00025027,0.00025027,0.00025027
13,60.8613,0.32656,0.5814,0.99225,1.11042,0.000216489,0.000216489,0.000216489
14,64.4088,0.30091,0.5814,0.99225,1.0991,0.000182707,0.000182707,0.000182707
15,67.2748,0.28738,0.55039,0.99225,1.13071,0.000148925,0.000148925,0.000148925
