epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.34933,0.67255,0.60465,1,0.69404,2.62417e-05,2.62417e-05,0.0680262
2,6.60599,0.56359,0.62791,1,0.66504,4.98513e-05,4.98513e-05,0.0350499
3,8.63702,0.50335,0.64341,1,0.63506,6.99557e-05,6.99557e-05,0.00206996
4,11.0654,0.46506,0.68217,1,0.46301,6.60725e-05,6.60725e-05,6.60725e-05
5,13.3198,0.4145,0.68217,1,0.4677,6.07616e-05,6.07616e-05,6.07616e-05
6,16.7935,0.39947,0.69767,1,0.47392,5.54507e-05,5.54507e-05,5.54507e-05
7,19.0256,0.36154,0.68217,1,0.76855,5.01399e-05,5.01399e-05,5.01399e-05
8,21.1525,0.33342,0.66667,1,0.53521,4.4829e-05,4.4829e-05,4.4829e-05
9,25.693,0.3084,0.66667,1,0.52354,3.95181e-05,3.95181e-05,3.95181e-05
10,27.815,0.3163,0.65891,1,0.50597,3.42072e-05,3.42072e-05,3.42072e-05
11,29.9143,0.29465,0.66667,1,0.54224,2.88963e-05,2.88963e-05,2.88963e-05
12,32.0217,0.25576,0.65891,1,0.54265,2.35854e-05,2.35854e-05,2.35854e-05
13,34.1421,0.24601,0.67442,1,0.55529,1.82745e-05,1.82745e-05,1.82745e-05
14,36.3008,0.2496,0.66667,1,0.54698,1.29637e-05,1.29637e-05,1.29637e-05
15,38.3596,0.2471,0.65116,1,0.5572,7.65277e-06,7.65277e-06,7.65277e-06
