epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.29436,1.80709,0.35385,0.92308,1.62656,0.00307003,0.00307003,0.07107
2,8.36882,1.55321,0.43846,0.98462,1.44512,0.00587395,0.00587395,0.040874
3,13.4034,1.32529,0.46923,0.98462,1.31074,0.00831025,0.00831025,0.0103103
4,16.4945,1.11778,0.5,0.98462,1.33633,0.00792284,0.00792284,0.00792284
5,19.2921,0.99642,0.49231,0.99231,1.13447,0.00736584,0.00736584,0.00736584
6,24.3546,0.86856,0.54615,0.98462,1.00508,0.00680884,0.00680884,0.00680884
7,27.1004,0.84705,0.61538,0.98462,0.89785,0.00625183,0.00625183,0.00625183
8,30.2124,0.78556,0.53077,0.98462,1.05781,0.00569483,0.00569483,0.00569483
9,33.2349,0.74338,0.57692,0.98462,1.12588,0.00513782,0.00513782,0.00513782
10,36.311,0.67616,0.60769,0.98462,1.13672,0.00458082,0.00458082,0.00458082
11,39.3704,0.64497,0.60769,0.99231,0.9793,0.00402382,0.00402382,0.00402382
12,42.4993,0.56884,0.63077,1,0.82432,0.00346681,0.00346681,0.00346681
13,47.5768,0.58512,0.61538,1,0.89187,0.00290981,0.00290981,0.00290981
14,50.6693,0.48696,0.63077,1,1.3668,0.0023528,0.0023528,0.0023528
15,53.6326,0.51661,0.63846,1,0.87571,0.0017958,0.0017958,0.0017958
