epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.82591,0.75548,0.5969,1,0.59712,0.000261949,0.000261949,0.0682619
2,5.77626,0.59211,0.70543,1,0.49192,0.00049879,0.00049879,0.0354988
3,7.96161,0.54852,0.68992,1,0.53936,0.000701823,0.000701823,0.00270182
4,10.0802,0.45275,0.70543,1,0.45192,0.000664924,0.000664924,0.000664924
5,12.1688,0.43134,0.71318,1,0.47747,0.000613701,0.000613701,0.000613701
6,15.5477,0.40027,0.71318,1,0.48462,0.000562478,0.000562478,0.000562478
7,17.8177,0.37566,0.72868,1,0.78569,0.000511255,0.000511255,0.000511255
8,20.2426,0.3629,0.66667,1,0.8186,0.000460032,0.000460032,0.000460032
9,22.4196,0.33744,0.72868,1,0.57021,0.00040881,0.00040881,0.00040881
10,24.7967,0.35203,0.72093,1,0.48093,0.000357587,0.000357587,0.000357587
11,26.6204,0.31697,0.67442,1,0.54429,0.000306364,0.000306364,0.000306364
12,29.1347,0.32472,0.71318,1,0.51382,0.000255141,0.000255141,0.000255141
13,31.3448,0.30205,0.68992,1,0.51128,0.000203919,0.000203919,0.000203919
14,33.472,0.28119,0.70543,1,0.47744,0.000152696,0.000152696,0.000152696
15,35.4752,0.28618,0.71318,1,0.60596,0.000101473,0.000101473,0.000101473
