epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.33189,0.65965,0.70769,1,0.61099,4.25373e-05,4.25373e-05,0.0680425
2,7.17726,0.58454,0.73846,1,0.55483,8.17418e-05,8.17418e-05,0.0350817
3,9.12353,0.51567,0.74615,1,0.40735,0.000116212,0.000116212,0.00211621
4,11.1407,0.43314,0.8,1,0.46816,0.000111412,0.000111412,0.000111412
5,13.0729,0.36135,0.76154,1,0.46577,0.000104239,0.000104239,0.000104239
6,15.9501,0.30727,0.76923,1,0.48018,9.70665e-05,9.70665e-05,9.70665e-05
7,18.0758,0.29124,0.77692,1,0.54243,8.98939e-05,8.98939e-05,8.98939e-05
8,20.174,0.2694,0.80769,1,0.63682,8.27214e-05,8.27214e-05,8.27214e-05
9,22.2681,0.23434,0.81538,1,0.44307,7.55488e-05,7.55488e-05,7.55488e-05
10,24.3524,0.18944,0.76154,1,0.58726,6.83763e-05,6.83763e-05,6.83763e-05
11,26.4042,0.22903,0.78462,1,0.41685,6.12038e-05,6.12038e-05,6.12038e-05
12,31.2051,0.18414,0.78462,1,0.40649,5.40312e-05,5.40312e-05,5.40312e-05
13,33.3937,0.17596,0.78462,1,0.38121,4.68587e-05,4.68587e-05,4.68587e-05
14,35.5359,0.1394,0.77692,1,0.40795,3.96861e-05,3.96861e-05,3.96861e-05
15,37.5915,0.1485,0.76923,1,0.43393,3.25136e-05,3.25136e-05,3.25136e-05
