epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.2647,0.7244,0.54615,1,0.67139,3.32442e-06,3.32442e-06,0.0680033
2,6.32327,0.71036,0.60769,1,0.65566,6.3768e-06,6.3768e-06,0.0350064
3,8.50932,0.65872,0.62308,1,0.63682,9.04747e-06,9.04747e-06,0.00200905
4,10.695,0.65358,0.61538,1,0.62686,8.65376e-06,8.65376e-06,8.65376e-06
5,13.0844,0.65252,0.63077,1,0.63115,8.07541e-06,8.07541e-06,8.07541e-06
6,16.3789,0.64525,0.63846,1,0.66016,7.49705e-06,7.49705e-06,7.49705e-06
7,18.6955,0.65635,0.63846,1,0.65635,6.9187e-06,6.9187e-06,6.9187e-06
8,20.728,0.63762,0.63846,1,0.60352,6.34034e-06,6.34034e-06,6.34034e-06
9,22.6946,0.65355,0.65385,1,0.62354,5.76199e-06,5.76199e-06,5.76199e-06
10,24.7633,0.63241,0.65385,1,0.58975,5.18363e-06,5.18363e-06,5.18363e-06
11,26.8206,0.63922,0.66154,1,0.55498,4.60528e-06,4.60528e-06,4.60528e-06
12,29.0017,0.63666,0.66154,1,0.71807,4.02693e-06,4.02693e-06,4.02693e-06
13,31.5876,0.64146,0.66154,1,0.56406,3.44857e-06,3.44857e-06,3.44857e-06
14,33.5836,0.64248,0.65385,1,0.6043,2.87022e-06,2.87022e-06,2.87022e-06
15,35.8558,0.63363,0.65385,1,0.65576,2.29186e-06,2.29186e-06,2.29186e-06
