epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.98242,0.6998,0.63077,1,0.65518,0.000261949,0.000261949,0.0682619
2,6.20648,0.608,0.66154,1,0.55693,0.00049879,0.00049879,0.0354988
3,8.48709,0.5286,0.67692,1,0.56484,0.000701823,0.000701823,0.00270182
4,10.5287,0.49616,0.70769,1,0.50391,0.000664924,0.000664924,0.000664924
5,12.8909,0.43723,0.68462,1,0.53813,0.000613701,0.000613701,0.000613701
6,16.4355,0.42356,0.73077,1,0.52537,0.000562478,0.000562478,0.000562478
7,18.5792,0.38089,0.72308,1,0.53525,0.000511255,0.000511255,0.000511255
8,20.7854,0.38594,0.73846,1,0.61743,0.000460032,0.000460032,0.000460032
9,22.9744,0.35704,0.75385,1,0.60889,0.00040881,0.00040881,0.00040881
10,25.2768,0.31241,0.76154,1,1.13164,0.000357587,0.000357587,0.000357587
11,27.4415,0.34083,0.73077,1,0.52914,0.000306364,0.000306364,0.000306364
12,29.8247,0.29347,0.74615,1,0.57749,0.000255141,0.000255141,0.000255141
13,31.9842,0.30785,0.75385,1,0.56792,0.000203919,0.000203919,0.000203919
14,34.1073,0.28908,0.76154,1,0.63403,0.000152696,0.000152696,0.000152696
15,36.3814,0.26906,0.75385,1,0.54015,0.000101473,0.000101473,0.000101473
