epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.47958,0.67856,0.63846,1,0.69653,3.53942e-05,3.53942e-05,0.0680354
2,8.59429,0.59176,0.67692,1,0.65537,6.74905e-05,6.74905e-05,0.0350675
3,11.481,0.50729,0.68462,1,0.58379,9.5115e-05,9.5115e-05,0.00209511
4,14.4348,0.46731,0.67692,1,0.64971,9.02807e-05,9.02807e-05,9.02807e-05
5,17.4501,0.41684,0.69231,1,0.59565,8.35053e-05,8.35053e-05,8.35053e-05
6,22.3718,0.40139,0.68462,1,0.57468,7.67299e-05,7.67299e-05,7.67299e-05
7,25.331,0.36625,0.7,1,0.6708,6.99545e-05,6.99545e-05,6.99545e-05
8,28.3327,0.368,0.7,1,0.80449,6.31791e-05,6.31791e-05,6.31791e-05
9,31.2011,0.38954,0.68462,1,0.77539,5.64037e-05,5.64037e-05,5.64037e-05
10,34.0846,0.317,0.69231,1,0.587,4.96283e-05,4.96283e-05,4.96283e-05
11,36.9594,0.31114,0.7,1,0.65044,4.28529e-05,4.28529e-05,4.28529e-05
12,39.9557,0.27512,0.71538,1,0.78877,3.60776e-05,3.60776e-05,3.60776e-05
13,42.9431,0.28908,0.71538,1,0.61553,2.93022e-05,2.93022e-05,2.93022e-05
14,45.9049,0.26558,0.72308,1,0.61514,2.25268e-05,2.25268e-05,2.25268e-05
15,48.8303,0.28815,0.72308,1,0.82783,1.57514e-05,1.57514e-05,1.57514e-05
