epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.29473,0.67588,0.63077,1,0.65537,3.5885e-06,3.5885e-06,0.0680036
2,6.3683,0.60461,0.69231,1,0.53794,6.85535e-06,6.85535e-06,0.0350069
3,8.46417,0.57736,0.71538,1,0.50571,9.68171e-06,9.68171e-06,0.00200968
4,10.5218,0.56847,0.70769,1,0.57666,9.21191e-06,9.21191e-06,9.21191e-06
5,12.6115,0.53639,0.72308,1,0.50728,8.54452e-06,8.54452e-06,8.54452e-06
6,15.7589,0.53475,0.72308,1,0.54683,7.87713e-06,7.87713e-06,7.87713e-06
7,17.8998,0.54136,0.72308,1,0.52524,7.20974e-06,7.20974e-06,7.20974e-06
8,20.0482,0.52329,0.72308,1,0.61221,6.54235e-06,6.54235e-06,6.54235e-06
9,22.1288,0.5311,0.74615,1,0.57451,5.87497e-06,5.87497e-06,5.87497e-06
10,27.7915,0.50776,0.73077,1,0.54199,5.20758e-06,5.20758e-06,5.20758e-06
11,29.9939,0.51621,0.74615,1,0.44929,4.54019e-06,4.54019e-06,4.54019e-06
12,32.1311,0.50923,0.73077,1,0.54624,3.8728e-06,3.8728e-06,3.8728e-06
13,34.3191,0.50132,0.73077,1,0.45415,3.20541e-06,3.20541e-06,3.20541e-06
14,36.4529,0.47294,0.73846,1,0.49224,2.53802e-06,2.53802e-06,2.53802e-06
15,38.5693,0.49192,0.73846,1,0.46853,1.87063e-06,1.87063e-06,1.87063e-06
