epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.69334,1.81733,0.28462,0.93077,1.78867,0.00226328,0.00226328,0.0780209
2,10.6175,1.58887,0.36154,0.91538,1.65937,0.00430202,0.00430202,0.0550596
3,14.4612,1.37351,0.39231,0.96154,1.40117,0.00604095,0.00604095,0.0317985
4,17.4606,1.11909,0.47692,0.96154,1.23345,0.00748008,0.00748008,0.00823766
5,20.5351,1.0693,0.46923,0.97692,1.47031,0.00693757,0.00693757,0.00693757
6,25.6066,0.87018,0.5,0.98462,1.43672,0.00633796,0.00633796,0.00633796
7,29.3635,0.87991,0.56923,0.98462,1.07504,0.00573835,0.00573835,0.00573835
8,34.6806,0.85341,0.56923,0.99231,1.58711,0.00513874,0.00513874,0.00513874
9,38.3223,0.75275,0.54615,0.96923,1.47734,0.00453913,0.00453913,0.00453913
10,42.1966,0.69552,0.53077,0.98462,1.3458,0.00393951,0.00393951,0.00393951
11,45.3817,0.66152,0.56154,0.98462,1.42012,0.0033399,0.0033399,0.0033399
12,48.9496,0.59759,0.56154,0.98462,1.42266,0.00274029,0.00274029,0.00274029
13,51.749,0.53101,0.53846,0.97692,1.44121,0.00214068,0.00214068,0.00214068
14,55.0525,0.54311,0.57692,0.98462,1.19834,0.00154107,0.00154107,0.00154107
15,59.145,0.52393,0.59231,0.98462,1.38086,0.000941458,0.000941458,0.000941458
