epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.43177,0.66528,0.73846,1,0.60991,0.000237162,0.000237162,0.0682372
2,9.31327,0.56394,0.66923,1,0.60635,0.000451959,0.000451959,0.035452
3,11.4571,0.51564,0.71538,1,0.50508,0.000636523,0.000636523,0.00263652
4,13.5206,0.43621,0.76154,1,0.46538,0.000603705,0.000603705,0.000603705
5,15.5736,0.32537,0.7,1,0.72798,0.000557897,0.000557897,0.000557897
6,18.6199,0.35017,0.63846,1,0.90098,0.000512089,0.000512089,0.000512089
7,20.818,0.29934,0.84615,1,0.56992,0.000466281,0.000466281,0.000466281
8,22.9893,0.26306,0.79231,1,0.85601,0.000420472,0.000420472,0.000420472
9,25.1524,0.2728,0.73846,1,1.18621,0.000374664,0.000374664,0.000374664
10,27.3947,0.17601,0.76154,1,0.61968,0.000328856,0.000328856,0.000328856
11,29.4993,0.18626,0.73077,1,0.51212,0.000283048,0.000283048,0.000283048
12,31.625,0.15525,0.78462,1,0.47817,0.00023724,0.00023724,0.00023724
13,33.7642,0.15049,0.8,1,0.43141,0.000191431,0.000191431,0.000191431
14,35.8554,0.09957,0.79231,1,0.54966,0.000145623,0.000145623,0.000145623
15,37.9217,0.09551,0.82308,1,0.51964,9.98148e-05,9.98148e-05,9.98148e-05
