epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.20332,1.71075,0.36154,0.96923,1.56719,4.25373e-05,4.25373e-05,0.0680425
2,6.3283,1.33666,0.5,0.97692,1.42246,8.17418e-05,8.17418e-05,0.0350817
3,8.30601,1.10725,0.52308,0.99231,1.26543,0.000116212,0.000116212,0.00211621
4,10.3291,0.95255,0.54615,0.99231,1.14824,0.000111412,0.000111412,0.000111412
5,12.2858,0.87077,0.56923,0.99231,1.09639,0.000104239,0.000104239,0.000104239
6,18.7416,0.70939,0.57692,0.99231,1.4627,9.70665e-05,9.70665e-05,9.70665e-05
7,20.8439,0.66056,0.59231,0.99231,0.96643,8.98939e-05,8.98939e-05,8.98939e-05
8,22.9932,0.61264,0.58462,0.99231,1.33652,8.27214e-05,8.27214e-05,8.27214e-05
9,25.0307,0.53356,0.58462,0.99231,1.08384,7.55488e-05,7.55488e-05,7.55488e-05
10,27.1426,0.47412,0.58462,0.99231,1.48301,6.83763e-05,6.83763e-05,6.83763e-05
11,29.2044,0.47688,0.59231,0.98462,1.31367,6.12038e-05,6.12038e-05,6.12038e-05
12,31.3238,0.43271,0.58462,0.97692,1.69648,5.40312e-05,5.40312e-05,5.40312e-05
13,33.5575,0.38262,0.58462,0.97692,1.29834,4.68587e-05,4.68587e-05,4.68587e-05
14,35.6909,0.31692,0.56154,0.98462,1.17002,3.96861e-05,3.96861e-05,3.96861e-05
15,37.7115,0.34524,0.56154,0.99231,1.37559,3.25136e-05,3.25136e-05,3.25136e-05
