epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.36005,0.6646,0.63077,1,0.62861,0.000111649,0.000111649,0.0681116
2,6.63491,0.52455,0.66154,1,0.55779,0.00021352,0.00021352,0.0352135
3,11.3104,0.44032,0.70769,1,0.74385,0.000301921,0.000301921,0.00230192
4,13.5193,0.38239,0.67692,1,0.63206,0.000287674,0.000287674,0.000287674
5,15.6721,0.25012,0.75385,1,0.64277,0.000267264,0.000267264,0.000267264
6,18.665,0.22258,0.73846,1,0.66611,0.000246855,0.000246855,0.000246855
7,20.8551,0.19345,0.75385,1,0.73207,0.000226446,0.000226446,0.000226446
8,23.0228,0.20086,0.77692,1,0.75117,0.000206036,0.000206036,0.000206036
9,25.1796,0.16477,0.76923,1,0.9501,0.000185627,0.000185627,0.000185627
10,27.3046,0.10702,0.78462,1,0.60549,0.000165217,0.000165217,0.000165217
11,29.4636,0.18661,0.74615,1,0.6447,0.000144808,0.000144808,0.000144808
12,31.5713,0.11448,0.77692,1,1.29863,0.000124399,0.000124399,0.000124399
13,33.69,0.09118,0.77692,1,0.73945,0.000103989,0.000103989,0.000103989
14,35.8052,0.07051,0.79231,1,0.65522,8.35798e-05,8.35798e-05,8.35798e-05
15,37.9333,0.09884,0.8,1,0.7415,6.31704e-05,6.31704e-05,6.31704e-05
