epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.58948,0.65818,0.70769,1,0.6291,2.5185e-06,2.5185e-06,0.0757601
2,6.805,0.58314,0.72308,1,0.5168,4.83091e-06,4.83091e-06,0.0507624
3,8.91543,0.55133,0.73846,1,0.43171,6.85415e-06,6.85415e-06,0.0257644
4,11.0224,0.48869,0.77692,1,0.51001,8.5882e-06,8.5882e-06,0.000766164
5,13.2594,0.4612,0.76154,1,0.53022,8.07541e-06,8.07541e-06,8.07541e-06
6,19.2934,0.45291,0.76154,1,0.5103,7.49705e-06,7.49705e-06,7.49705e-06
7,21.5352,0.46077,0.75385,1,0.52339,6.9187e-06,6.9187e-06,6.9187e-06
8,23.7758,0.45971,0.77692,1,0.66797,6.34034e-06,6.34034e-06,6.34034e-06
9,25.8888,0.4712,0.75385,1,0.53701,5.76199e-06,5.76199e-06,5.76199e-06
10,28.1217,0.43278,0.75385,1,0.51562,5.18363e-06,5.18363e-06,5.18363e-06
11,30.2019,0.47196,0.75385,1,0.40903,4.60528e-06,4.60528e-06,4.60528e-06
12,32.3435,0.4622,0.75385,1,0.47764,4.02693e-06,4.02693e-06,4.02693e-06
13,34.4103,0.43593,0.75385,1,0.40748,3.44857e-06,3.44857e-06,3.44857e-06
14,36.5189,0.41678,0.74615,1,0.43706,2.87022e-06,2.87022e-06,2.87022e-06
15,38.6716,0.43535,0.75385,1,0.43096,2.29186e-06,2.29186e-06,2.29186e-06
