epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.96939,0.70244,0.62308,1,0.62256,0.000299755,0.000299755,0.0682998
2,6.08162,0.64211,0.68462,1,0.55723,0.000570543,0.000570543,0.0355705
3,8.38509,0.51569,0.73846,1,0.5103,0.000802404,0.000802404,0.0028024
4,10.5169,0.48356,0.77692,1,0.50767,0.000759802,0.000759802,0.000759802
5,12.8665,0.42763,0.76923,1,0.473,0.000700824,0.000700824,0.000700824
6,16.244,0.38061,0.74615,1,0.48418,0.000641847,0.000641847,0.000641847
7,18.6265,0.38512,0.76154,1,0.68926,0.000582869,0.000582869,0.000582869
8,20.5084,0.35628,0.73077,1,0.5439,0.000523891,0.000523891,0.000523891
9,22.5565,0.3618,0.73846,1,0.48794,0.000464913,0.000464913,0.000464913
10,24.5867,0.33576,0.76923,1,0.45043,0.000405935,0.000405935,0.000405935
11,26.7979,0.35123,0.76154,1,0.48135,0.000346958,0.000346958,0.000346958
12,29.0265,0.2933,0.76154,1,0.60879,0.00028798,0.00028798,0.00028798
13,31.2593,0.29043,0.76923,1,0.45154,0.000229002,0.000229002,0.000229002
14,33.3374,0.29796,0.78462,1,0.49121,0.000170024,0.000170024,0.000170024
15,35.7805,0.26574,0.77692,1,0.88042,0.000111046,0.000111046,0.000111046
