epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.1261,1.81196,0.33077,0.93077,1.65879,0.00252911,0.00252911,0.0705291
2,11.2244,1.57795,0.39231,0.96923,1.46738,0.00483898,0.00483898,0.039839
3,14.1715,1.35859,0.51538,0.97692,1.35117,0.00684601,0.00684601,0.00884601
4,17.0722,1.16743,0.51538,0.98462,1.33164,0.00652685,0.00652685,0.00652685
5,19.9495,1.05243,0.53077,0.98462,1.04883,0.00606798,0.00606798,0.00606798
6,24.8185,0.94186,0.55385,0.98462,1.13945,0.00560911,0.00560911,0.00560911
7,27.5892,0.90079,0.6,0.99231,0.91699,0.00515024,0.00515024,0.00515024
8,30.509,0.83965,0.6,0.98462,0.87939,0.00469137,0.00469137,0.00469137
9,33.4644,0.81584,0.60769,0.97692,1.12236,0.0042325,0.0042325,0.0042325
10,36.8581,0.74308,0.6,0.99231,1.2042,0.00377362,0.00377362,0.00377362
11,39.9331,0.68339,0.6,1,0.91426,0.00331475,0.00331475,0.00331475
12,45.2769,0.64939,0.59231,0.99231,0.87544,0.00285588,0.00285588,0.00285588
13,48.2339,0.63284,0.6,1,0.87075,0.00239701,0.00239701,0.00239701
14,51.2579,0.56585,0.57692,0.99231,1.28135,0.00193814,0.00193814,0.00193814
15,54.2045,0.61194,0.60769,1,0.91016,0.00147927,0.00147927,0.00147927
