epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.34759,1.76965,0.36154,0.93077,1.63203,9.42021e-06,9.42021e-06,0.0806155
2,8.40882,1.52104,0.41538,0.98462,1.48359,1.78906e-05,1.78906e-05,0.060624
3,11.2678,1.36524,0.47692,0.98462,1.23291,2.50975e-05,2.50975e-05,0.0406312
4,13.9867,1.24381,0.53077,1,1.15527,3.10411e-05,3.10411e-05,0.0206371
5,16.8207,1.1818,0.5,0.99231,1.38398,3.57213e-05,3.57213e-05,0.000641782
6,20.8161,1.09556,0.50769,0.99231,1.03301,3.27807e-05,3.27807e-05,3.27807e-05
7,23.7072,1.10481,0.51538,0.99231,1.13379,2.96222e-05,2.96222e-05,2.96222e-05
8,26.5693,1.07352,0.50769,0.99231,1.20566,2.64638e-05,2.64638e-05,2.64638e-05
9,29.4783,1.03108,0.52308,0.99231,1.0708,2.33053e-05,2.33053e-05,2.33053e-05
10,34.4242,1.00325,0.52308,0.99231,1.23711,2.01469e-05,2.01469e-05,2.01469e-05
11,37.3487,0.97002,0.55385,0.99231,1.02051,1.69884e-05,1.69884e-05,1.69884e-05
12,40.2624,0.97734,0.56154,0.99231,1.08906,1.383e-05,1.383e-05,1.383e-05
13,43.0906,0.96139,0.56923,0.99231,1.12793,1.06715e-05,1.06715e-05,1.06715e-05
14,45.8749,0.92801,0.55385,0.99231,1.21621,7.51307e-06,7.51307e-06,7.51307e-06
15,48.6073,0.9703,0.53846,0.99231,1.02178,4.35462e-06,4.35462e-06,4.35462e-06
