epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.3996,0.68714,0.7,1,0.67627,0.000425959,0.000425959,0.068426
2,6.6236,0.60403,0.75385,1,0.47581,0.00080835,0.00080835,0.0358083
3,8.70632,0.50769,0.76154,1,0.62422,0.00113299,0.00113299,0.00313299
4,11.8054,0.47576,0.7,1,0.80269,0.0010686,0.0010686,0.0010686
5,15.1607,0.35958,0.66923,1,0.66282,0.000981094,0.000981094,0.000981094
6,18.0818,0.33741,0.72308,1,0.95576,0.000893587,0.000893587,0.000893587
7,20.2383,0.30423,0.72308,1,0.75631,0.00080608,0.00080608,0.00080608
8,25.4343,0.27969,0.78462,1,1.01895,0.000718573,0.000718573,0.000718573
9,27.5175,0.23612,0.81538,1,0.64722,0.000631066,0.000631066,0.000631066
10,30.0309,0.22401,0.78462,1,0.56023,0.000543559,0.000543559,0.000543559
11,32.2462,0.26777,0.73077,1,0.72997,0.000456052,0.000456052,0.000456052
12,34.2483,0.21522,0.75385,1,0.75796,0.000368545,0.000368545,0.000368545
13,36.3872,0.19268,0.77692,1,0.63269,0.000281038,0.000281038,0.000281038
14,38.5364,0.16902,0.8,1,0.5652,0.000193531,0.000193531,0.000193531
15,40.5412,0.19832,0.76923,1,0.59045,0.000106024,0.000106024,0.000106024
