epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.96503,1.76976,0.35385,0.93077,1.62441,1.30781e-05,1.30781e-05,0.0757707
2,10.0146,1.53571,0.46154,0.96923,1.51641,2.5139e-05,2.5139e-05,0.0507827
3,15.766,1.38328,0.48462,0.99231,1.34492,3.57521e-05,3.57521e-05,0.0257933
4,18.8875,1.28507,0.49231,0.99231,1.2416,4.49174e-05,4.49174e-05,0.000802493
5,23.2448,1.24349,0.5,0.99231,1.4041,4.23647e-05,4.23647e-05,4.23647e-05
6,29.3611,1.14952,0.51538,0.99231,1.11875,3.94691e-05,3.94691e-05,3.94691e-05
7,33.5113,1.15734,0.5,0.99231,1.20371,3.65734e-05,3.65734e-05,3.65734e-05
8,37.636,1.1092,0.48462,0.99231,1.24785,3.36778e-05,3.36778e-05,3.36778e-05
9,41.5355,1.04823,0.5,0.99231,1.10264,3.07822e-05,3.07822e-05,3.07822e-05
10,45.7782,1.03564,0.48462,0.99231,1.24023,2.78866e-05,2.78866e-05,2.78866e-05
11,50.9229,0.99824,0.50769,0.99231,1.07676,2.49909e-05,2.49909e-05,2.49909e-05
12,54.6742,0.99779,0.52308,0.99231,1.14824,2.20953e-05,2.20953e-05,2.20953e-05
13,58.7147,0.97484,0.52308,0.99231,1.15918,1.91997e-05,1.91997e-05,1.91997e-05
14,62.7133,0.92996,0.51538,0.99231,1.19355,1.63041e-05,1.63041e-05,1.63041e-05
15,67.0817,0.9702,0.53846,0.99231,1.07393,1.34084e-05,1.34084e-05,1.34084e-05
