epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.23278,0.7014,0.67692,1,0.63389,2.62417e-05,2.62417e-05,0.0680262
2,6.58369,0.5767,0.79231,1,0.47524,4.98513e-05,4.98513e-05,0.0350499
3,8.64411,0.52305,0.76923,1,0.53545,6.99557e-05,6.99557e-05,0.00206996
4,10.7808,0.47447,0.74615,1,0.45967,6.60725e-05,6.60725e-05,6.60725e-05
5,12.8651,0.41677,0.79231,1,0.42871,6.07616e-05,6.07616e-05,6.07616e-05
6,15.9908,0.41646,0.81538,1,0.38727,5.54507e-05,5.54507e-05,5.54507e-05
7,18.1059,0.37943,0.80769,1,0.43682,5.01399e-05,5.01399e-05,5.01399e-05
8,20.2792,0.35245,0.76154,1,0.47451,4.4829e-05,4.4829e-05,4.4829e-05
9,25.0373,0.32846,0.8,1,0.64175,3.95181e-05,3.95181e-05,3.95181e-05
10,27.2127,0.28825,0.8,1,0.41372,3.42072e-05,3.42072e-05,3.42072e-05
11,29.3677,0.29488,0.78462,1,0.496,2.88963e-05,2.88963e-05,2.88963e-05
12,31.5465,0.26795,0.77692,1,0.475,2.35854e-05,2.35854e-05,2.35854e-05
13,33.7289,0.26487,0.78462,1,0.51743,1.82745e-05,1.82745e-05,1.82745e-05
14,35.874,0.24419,0.8,1,0.42101,1.29637e-05,1.29637e-05,1.29637e-05
15,37.8949,0.26902,0.78462,1,0.42644,7.65277e-06,7.65277e-06,7.65277e-06
