epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.1852,0.66433,0.67692,1,0.6543,2.62417e-05,2.62417e-05,0.0680262
2,6.47437,0.5936,0.73077,1,0.52139,4.98513e-05,4.98513e-05,0.0350499
3,8.6727,0.53088,0.74615,1,0.43381,6.99557e-05,6.99557e-05,0.00206996
4,10.8666,0.48326,0.74615,1,0.5231,6.60725e-05,6.60725e-05,6.60725e-05
5,13.0966,0.42074,0.75385,1,0.4665,6.07616e-05,6.07616e-05,6.07616e-05
6,16.049,0.38525,0.76923,1,0.43901,5.54507e-05,5.54507e-05,5.54507e-05
7,18.3069,0.37685,0.78462,1,0.50435,5.01399e-05,5.01399e-05,5.01399e-05
8,20.4838,0.35654,0.79231,1,0.73496,4.4829e-05,4.4829e-05,4.4829e-05
9,22.6657,0.33539,0.77692,1,0.56006,3.95181e-05,3.95181e-05,3.95181e-05
10,24.737,0.28814,0.78462,1,0.53232,3.42072e-05,3.42072e-05,3.42072e-05
11,26.8993,0.3189,0.80769,1,0.37985,2.88963e-05,2.88963e-05,2.88963e-05
12,29.0748,0.29432,0.81538,1,0.41667,2.35854e-05,2.35854e-05,2.35854e-05
13,33.8898,0.2751,0.81538,1,0.38083,1.82745e-05,1.82745e-05,1.82745e-05
14,36.0082,0.23735,0.81538,1,0.40728,1.29637e-05,1.29637e-05,1.29637e-05
15,38.149,0.25953,0.79231,1,0.39851,7.65277e-06,7.65277e-06,7.65277e-06
