epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.00939,0.69305,0.50769,1,0.73281,7.12745e-05,7.12745e-05,0.0758289
2,6.29887,0.70168,0.52308,1,0.66104,0.000137029,0.000137029,0.0508946
3,8.44772,0.69337,0.53846,1,0.65522,0.000194916,0.000194916,0.0259525
4,14.0039,0.68633,0.56923,1,0.70352,0.000244936,0.000244936,0.00100251
5,16.1113,0.64946,0.62308,1,0.60469,0.000231072,0.000231072,0.000231072
6,19.1335,0.64595,0.63077,1,0.64463,0.000215338,0.000215338,0.000215338
7,21.2794,0.64919,0.65385,1,0.61982,0.000199604,0.000199604,0.000199604
8,23.5107,0.62015,0.63846,1,0.65,0.000183871,0.000183871,0.000183871
9,25.6504,0.63275,0.68462,1,0.64541,0.000168137,0.000168137,0.000168137
10,27.7446,0.63428,0.66923,1,0.5875,0.000152403,0.000152403,0.000152403
11,29.8361,0.62875,0.66154,1,0.5415,0.000136669,0.000136669,0.000136669
12,32.014,0.60621,0.68462,1,0.61309,0.000120935,0.000120935,0.000120935
13,34.1662,0.6203,0.7,1,0.53262,0.000105201,0.000105201,0.000105201
14,36.1298,0.59652,0.68462,1,0.52549,8.94676e-05,8.94676e-05,8.94676e-05
15,38.2687,0.6012,0.7,1,0.54111,7.37337e-05,7.37337e-05,7.37337e-05
