epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,12.4816,1.67336,0.4031,0.96899,1.45898,0.000425959,0.000425959,0.068426
2,15.6857,1.46063,0.36434,0.93023,1.90947,0.00080835,0.00080835,0.0358083
3,20.7512,1.30933,0.48062,0.97674,1.4584,0.00113299,0.00113299,0.00313299
4,24.0983,1.25654,0.39535,0.99225,1.49269,0.0010686,0.0010686,0.0010686
5,28.8694,1.20415,0.51163,0.99225,1.49668,0.000981094,0.000981094,0.000981094
6,38.2552,1.17857,0.50388,0.99225,1.0332,0.000893587,0.000893587,0.000893587
7,41.2825,1.09284,0.52713,1,1.22363,0.00080608,0.00080608,0.00080608
8,44.6515,1.0679,0.5814,1,0.9717,0.000718573,0.000718573,0.000718573
9,48.3106,1.03907,0.53488,0.97674,1.37314,0.000631066,0.000631066,0.000631066
10,51.7037,0.94874,0.6124,0.97674,1.21748,0.000543559,0.000543559,0.000543559
11,55.9638,0.89978,0.64341,0.99225,1.00352,0.000456052,0.000456052,0.000456052
12,59.3461,0.8608,0.55039,0.9845,1.00566,0.000368545,0.000368545,0.000368545
13,62.5365,0.8114,0.55039,0.99225,1.1208,0.000281038,0.000281038,0.000281038
14,67.3073,0.75558,0.5969,0.9845,1.0874,0.000193531,0.000193531,0.000193531
15,72.4024,0.68443,0.57364,0.99225,0.89227,0.000106024,0.000106024,0.000106024
