epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.3419,1.80705,0.2093,0.95349,1.6793,0.00115812,0.00115812,0.0691581
2,8.37233,1.66622,0.39535,0.96899,1.49297,0.00221112,0.00221112,0.0372111
3,11.4427,1.49102,0.47287,0.9845,1.62871,0.00312063,0.00312063,0.00512063
4,14.4327,1.3605,0.52713,0.99225,1.02244,0.00296691,0.00296691,0.00296691
5,17.4857,1.25811,0.51938,1,1.18242,0.0027495,0.0027495,0.0027495
6,22.2667,1.17917,0.5814,0.99225,1.03037,0.00253209,0.00253209,0.00253209
7,25.2921,1.08709,0.55039,0.99225,1.29688,0.00231468,0.00231468,0.00231468
8,30.3298,1.04567,0.5814,0.99225,0.85278,0.00209727,0.00209727,0.00209727
9,33.4484,1.00484,0.56589,0.99225,0.95,0.00187986,0.00187986,0.00187986
10,36.7635,0.94734,0.6124,0.99225,1.06211,0.00166245,0.00166245,0.00166245
11,40.077,0.951,0.58915,1,1.07207,0.00144504,0.00144504,0.00144504
12,44.6559,0.94361,0.62016,1,1.05254,0.00122763,0.00122763,0.00122763
13,47.6794,0.90541,0.62791,0.99225,1.02266,0.00101022,0.00101022,0.00101022
14,50.7292,0.88223,0.60465,1,0.87559,0.000792815,0.000792815,0.000792815
15,53.8571,0.86829,0.62791,1,0.76396,0.000575405,0.000575405,0.000575405
