epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.69137,0.72943,0.56589,1,0.60825,7.47068e-05,7.47068e-05,0.0680747
2,5.67193,0.62792,0.65891,1,0.53008,0.000143242,0.000143242,0.0351432
3,7.94736,0.58428,0.65891,1,0.53838,0.00020314,0.00020314,0.00220314
4,10.1664,0.52064,0.68217,1,0.49595,0.000194199,0.000194199,0.000194199
5,12.3044,0.49847,0.69767,1,0.5229,0.000181113,0.000181113,0.000181113
6,15.7964,0.4896,0.68992,1,0.45911,0.000168027,0.000168027,0.000168027
7,17.7977,0.46998,0.72093,1,0.70952,0.00015494,0.00015494,0.00015494
8,20.4445,0.45116,0.72093,1,0.65005,0.000141854,0.000141854,0.000141854
9,22.497,0.42103,0.72868,1,0.51167,0.000128767,0.000128767,0.000128767
10,24.9267,0.43593,0.71318,1,0.47278,0.000115681,0.000115681,0.000115681
11,26.7266,0.42331,0.70543,1,0.46946,0.000102595,0.000102595,0.000102595
12,29.0951,0.41417,0.71318,1,0.50117,8.95083e-05,8.95083e-05,8.95083e-05
13,31.3424,0.40648,0.68992,1,0.48525,7.64219e-05,7.64219e-05,7.64219e-05
14,33.4843,0.39674,0.68217,1,0.44545,6.33355e-05,6.33355e-05,6.33355e-05
15,35.4736,0.387,0.70543,1,0.60068,5.02491e-05,5.02491e-05,5.02491e-05
