epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.01344,0.64185,0.72308,1,0.59863,0.000111649,0.000111649,0.0681116
2,6.25451,0.50083,0.63077,1,0.63313,0.00021352,0.00021352,0.0352135
3,8.43374,0.41217,0.68462,1,0.78174,0.000301921,0.000301921,0.00230192
4,10.5292,0.3784,0.73077,1,0.50742,0.000287674,0.000287674,0.000287674
5,12.7195,0.32811,0.69231,1,0.64541,0.000267264,0.000267264,0.000267264
6,15.9804,0.22594,0.74615,1,0.56462,0.000246855,0.000246855,0.000246855
7,18.23,0.21713,0.74615,1,0.63369,0.000226446,0.000226446,0.000226446
8,23.0982,0.1999,0.75385,1,0.90024,0.000206036,0.000206036,0.000206036
9,25.2831,0.15667,0.71538,1,0.77563,0.000185627,0.000185627,0.000185627
10,28.4303,0.13288,0.73077,1,1.21655,0.000165217,0.000165217,0.000165217
11,30.6206,0.14089,0.75385,1,0.61289,0.000144808,0.000144808,0.000144808
12,35.2254,0.10554,0.76154,1,0.74761,0.000124399,0.000124399,0.000124399
13,37.3015,0.12065,0.76923,1,0.61971,0.000103989,0.000103989,0.000103989
14,39.3612,0.09717,0.76154,1,0.65039,8.35798e-05,8.35798e-05,8.35798e-05
15,41.572,0.08836,0.76154,1,1.09463,6.31704e-05,6.31704e-05,6.31704e-05
