epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.9821,1.82687,0.2,0.87692,1.82285,2.27995e-05,2.27995e-05,0.0806289
2,7.92065,1.79737,0.21538,0.9,1.86973,4.34198e-05,4.34198e-05,0.0606495
3,12.8422,1.78619,0.23846,0.92308,1.82031,6.11038e-05,6.11038e-05,0.0406672
4,15.7363,1.7505,0.24615,0.92308,1.79395,7.58516e-05,7.58516e-05,0.0206819
5,18.4821,1.73681,0.26154,0.92308,1.78457,8.76631e-05,8.76631e-05,0.000693724
6,22.4579,1.71866,0.31538,0.93846,1.67695,8.0857e-05,8.0857e-05,8.0857e-05
7,25.3982,1.68538,0.33077,0.92308,1.68418,7.35163e-05,7.35163e-05,7.35163e-05
8,28.2456,1.68566,0.33077,0.93077,1.65918,6.61757e-05,6.61757e-05,6.61757e-05
9,31.1551,1.66545,0.35385,0.93077,1.65703,5.88351e-05,5.88351e-05,5.88351e-05
10,35.4163,1.64708,0.35385,0.93077,1.6293,5.14944e-05,5.14944e-05,5.14944e-05
11,40.343,1.64035,0.34615,0.93077,1.57676,4.41538e-05,4.41538e-05,4.41538e-05
12,44.2536,1.62296,0.36154,0.93077,1.67305,3.68132e-05,3.68132e-05,3.68132e-05
13,49.5639,1.63055,0.36154,0.93077,1.56484,2.94726e-05,2.94726e-05,2.94726e-05
14,53.1534,1.62354,0.37692,0.93077,1.70215,2.21319e-05,2.21319e-05,2.21319e-05
15,56.606,1.62038,0.36923,0.93077,1.65625,1.47913e-05,1.47913e-05,1.47913e-05
