epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.40057,0.7089,0.56923,1,0.72607,2.62417e-05,2.62417e-05,0.0680262
2,5.15809,0.67233,0.6,1,0.69424,4.98513e-05,4.98513e-05,0.0350499
3,7.23392,0.62545,0.60769,1,0.64033,6.99557e-05,6.99557e-05,0.00206996
4,9.17195,0.59778,0.6,1,0.62285,6.60725e-05,6.60725e-05,6.60725e-05
5,11.0946,0.57303,0.64615,1,0.59668,6.07616e-05,6.07616e-05,6.07616e-05
6,14.1432,0.56667,0.64615,1,0.61963,5.54507e-05,5.54507e-05,5.54507e-05
7,15.9663,0.54808,0.64615,1,0.64531,5.01399e-05,5.01399e-05,5.01399e-05
8,17.7486,0.5466,0.64615,1,0.60117,4.4829e-05,4.4829e-05,4.4829e-05
9,19.6829,0.54146,0.64615,1,0.60664,3.95181e-05,3.95181e-05,3.95181e-05
10,21.6911,0.52215,0.66154,1,0.66387,3.42072e-05,3.42072e-05,3.42072e-05
11,23.7728,0.54274,0.64615,1,0.55728,2.88963e-05,2.88963e-05,2.88963e-05
12,25.8596,0.51883,0.63846,1,0.64004,2.35854e-05,2.35854e-05,2.35854e-05
13,30.4332,0.51238,0.66923,1,0.58271,1.82745e-05,1.82745e-05,1.82745e-05
14,32.4312,0.50623,0.64615,1,0.66924,1.29637e-05,1.29637e-05,1.29637e-05
15,34.6313,0.49623,0.64615,1,0.54829,7.65277e-06,7.65277e-06,7.65277e-06
