epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.57535,1.7752,0.36154,0.92308,1.6123,3.5885e-06,3.5885e-06,0.0680036
2,10.8736,1.56145,0.44615,0.96154,1.63496,6.85535e-06,6.85535e-06,0.0350069
3,13.8265,1.44574,0.46154,0.96154,1.4957,9.68171e-06,9.68171e-06,0.00200968
4,18.7743,1.40492,0.44615,0.96923,1.45879,9.21191e-06,9.21191e-06,9.21191e-06
5,22.5377,1.42364,0.45385,0.96154,1.53594,8.54452e-06,8.54452e-06,8.54452e-06
6,28.578,1.37008,0.44615,0.96923,1.34883,7.87713e-06,7.87713e-06,7.87713e-06
7,31.4271,1.39866,0.47692,0.96923,1.35781,7.20974e-06,7.20974e-06,7.20974e-06
8,34.3541,1.37641,0.47692,0.96923,1.42461,6.54235e-06,6.54235e-06,6.54235e-06
9,37.8131,1.35569,0.48462,0.97692,1.30732,5.87497e-06,5.87497e-06,5.87497e-06
10,43.9658,1.35596,0.5,0.97692,1.3377,5.20758e-06,5.20758e-06,5.20758e-06
11,47.9508,1.32841,0.48462,0.97692,1.3373,4.54019e-06,4.54019e-06,4.54019e-06
12,54.4805,1.33892,0.45385,0.97692,1.35781,3.8728e-06,3.8728e-06,3.8728e-06
13,59.0478,1.34347,0.47692,0.97692,1.33086,3.20541e-06,3.20541e-06,3.20541e-06
14,63.4979,1.33369,0.48462,0.97692,1.48223,2.53802e-06,2.53802e-06,2.53802e-06
15,68.2012,1.34659,0.46923,0.97692,1.33008,1.87063e-06,1.87063e-06,1.87063e-06
