epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.30614,0.73536,0.54264,1,0.6144,2.61744e-05,2.61744e-05,0.0680262
2,6.56003,0.65212,0.62791,1,0.5646,5.00111e-05,5.00111e-05,0.03505
3,8.87039,0.62831,0.58915,1,0.57095,7.06437e-05,7.06437e-05,0.00207064
4,11.0657,0.58697,0.60465,1,0.56279,6.72306e-05,6.72306e-05,6.72306e-05
5,13,0.57453,0.63566,1,0.58506,6.23759e-05,6.23759e-05,6.23759e-05
6,16.6157,0.56643,0.66667,1,0.49103,5.75211e-05,5.75211e-05,5.75211e-05
7,18.8685,0.56283,0.68217,1,0.67529,5.26663e-05,5.26663e-05,5.26663e-05
8,21.2821,0.55034,0.68992,1,0.66216,4.78115e-05,4.78115e-05,4.78115e-05
9,23.4247,0.51466,0.68992,1,0.53638,4.29567e-05,4.29567e-05,4.29567e-05
10,25.728,0.52778,0.68217,1,0.53921,3.81019e-05,3.81019e-05,3.81019e-05
11,27.5536,0.53235,0.68992,1,0.4823,3.32471e-05,3.32471e-05,3.32471e-05
12,29.9359,0.51432,0.69767,1,0.55146,2.83924e-05,2.83924e-05,2.83924e-05
13,32.2725,0.51041,0.69767,1,0.54771,2.35376e-05,2.35376e-05,2.35376e-05
14,34.4587,0.50655,0.69767,1,0.48401,1.86828e-05,1.86828e-05,1.86828e-05
15,36.3643,0.49664,0.70543,1,0.63535,1.3828e-05,1.3828e-05,1.3828e-05
