epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,6.85627,1.82913,0.33846,0.93846,1.61836,0.000310969,0.000310969,0.068311
2,8.68575,1.46944,0.43077,0.97692,1.27109,0.00059246,0.00059246,0.0355925
3,10.7406,1.24426,0.49231,0.96923,1.33398,0.000834153,0.000834153,0.00283415
4,12.9602,1.02679,0.48462,0.97692,1.42715,0.000790876,0.000790876,0.000790876
5,14.7641,0.98054,0.47692,0.97692,1.22793,0.000730576,0.000730576,0.000730576
6,18.0298,0.84828,0.5,0.97692,1.16279,0.000670275,0.000670275,0.000670275
7,19.9371,0.78122,0.53846,0.97692,1.44014,0.000609975,0.000609975,0.000609975
8,22.1789,0.72626,0.54615,0.97692,0.99702,0.000549675,0.000549675,0.000549675
9,24.2182,0.76732,0.54615,0.97692,1.02524,0.000489374,0.000489374,0.000489374
10,26.4108,0.67376,0.53077,0.98462,1.34678,0.000429074,0.000429074,0.000429074
11,28.3903,0.65966,0.56154,0.97692,1.30664,0.000368773,0.000368773,0.000368773
12,30.4864,0.61832,0.54615,0.97692,1.10508,0.000308473,0.000308473,0.000308473
13,32.4838,0.61236,0.55385,0.97692,1.10273,0.000248173,0.000248173,0.000248173
14,34.588,0.53619,0.53846,0.97692,1.1002,0.000187872,0.000187872,0.000187872
15,36.6492,0.60059,0.53077,0.97692,1.09854,0.000127572,0.000127572,0.000127572
