epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.65255,0.64254,0.7,1,0.6251,0.000198999,0.000198999,0.068199
2,9.87632,0.52981,0.76923,1,0.57837,0.000382258,0.000382258,0.0353823
3,11.9814,0.46756,0.74615,1,0.45195,0.000543221,0.000543221,0.00254322
4,14.2559,0.40198,0.77692,1,0.63105,0.000520525,0.000520525,0.000520525
5,16.3344,0.33153,0.71538,1,0.56572,0.000486743,0.000486743,0.000486743
6,19.4387,0.25611,0.76154,1,0.6915,0.000452961,0.000452961,0.000452961
7,21.5853,0.23835,0.76154,1,1.25605,0.00041918,0.00041918,0.00041918
8,23.7208,0.23511,0.78462,1,0.60249,0.000385398,0.000385398,0.000385398
9,25.7857,0.25748,0.76154,1,1.05044,0.000351616,0.000351616,0.000351616
10,27.8466,0.14566,0.76923,1,0.69492,0.000317834,0.000317834,0.000317834
11,29.9597,0.18419,0.72308,1,0.63286,0.000284052,0.000284052,0.000284052
12,32.1296,0.14882,0.71538,1,0.64841,0.00025027,0.00025027,0.00025027
13,34.0978,0.14922,0.71538,1,0.59806,0.000216489,0.000216489,0.000216489
14,36.1164,0.08512,0.73846,1,0.73818,0.000182707,0.000182707,0.000182707
15,41.0202,0.08055,0.74615,1,0.6323,0.000148925,0.000148925,0.000148925
