epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.12136,0.70413,0.71538,1,0.59209,0.000237162,0.000237162,0.0682372
2,6.40055,0.55971,0.63846,1,0.53608,0.000451959,0.000451959,0.035452
3,8.42126,0.49697,0.73846,1,0.53875,0.000636523,0.000636523,0.00263652
4,10.5805,0.42632,0.7,1,1.08115,0.000603705,0.000603705,0.000603705
5,12.6186,0.38592,0.66154,1,0.85113,0.000557897,0.000557897,0.000557897
6,15.6227,0.32783,0.76154,1,0.85098,0.000512089,0.000512089,0.000512089
7,17.8703,0.26133,0.75385,1,0.61487,0.000466281,0.000466281,0.000466281
8,20.064,0.24294,0.78462,1,0.56384,0.000420472,0.000420472,0.000420472
9,22.3049,0.18825,0.77692,1,0.73018,0.000374664,0.000374664,0.000374664
10,24.5623,0.16206,0.78462,1,0.64074,0.000328856,0.000328856,0.000328856
11,26.6501,0.24328,0.8,1,0.53442,0.000283048,0.000283048,0.000283048
12,28.7733,0.16456,0.79231,1,0.68325,0.00023724,0.00023724,0.00023724
13,34.4982,0.12446,0.80769,1,0.73848,0.000191431,0.000191431,0.000191431
14,36.697,0.10398,0.83077,1,0.5742,0.000145623,0.000145623,0.000145623
15,38.8691,0.12477,0.8,1,0.63926,9.98148e-05,9.98148e-05,9.98148e-05
