epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.40542,0.6637,0.69231,1,0.69941,0.00091032,0.00091032,0.0689103
2,6.58129,0.67273,0.54615,1,0.8543,0.00174721,0.00174721,0.0367472
3,8.73588,0.67447,0.65385,1,0.5959,0.00248065,0.00248065,0.00448065
4,10.8205,0.64992,0.55385,1,0.66782,0.00237454,0.00237454,0.00237454
5,12.9623,0.57861,0.66154,1,0.62344,0.0022178,0.0022178,0.0022178
6,16.1529,0.51189,0.72308,1,0.53511,0.00206106,0.00206106,0.00206106
7,18.4393,0.49816,0.72308,1,0.80859,0.00190432,0.00190432,0.00190432
8,20.6235,0.43779,0.74615,1,0.62627,0.00174758,0.00174758,0.00174758
9,26.1229,0.52062,0.74615,1,0.46733,0.00159084,0.00159084,0.00159084
10,28.2117,0.43565,0.65385,1,0.91729,0.00143411,0.00143411,0.00143411
11,30.2553,0.39956,0.73077,1,0.55083,0.00127737,0.00127737,0.00127737
12,32.3313,0.39597,0.70769,1,0.62129,0.00112063,0.00112063,0.00112063
13,34.5006,0.36567,0.76923,1,0.56276,0.00096389,0.00096389,0.00096389
14,36.6055,0.35815,0.74615,1,0.54268,0.000807152,0.000807152,0.000807152
15,38.7334,0.30653,0.75385,1,0.51814,0.000650413,0.000650413,0.000650413
