epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.43227,0.65119,0.61538,1,0.64746,2.62417e-05,2.62417e-05,0.0680262
2,6.64053,0.58245,0.65385,1,0.56108,4.98513e-05,4.98513e-05,0.0350499
3,8.82204,0.50465,0.66154,1,0.51206,6.99557e-05,6.99557e-05,0.00206996
4,10.9744,0.47529,0.7,1,0.49381,6.60725e-05,6.60725e-05,6.60725e-05
5,13.1047,0.42805,0.69231,1,0.48582,6.07616e-05,6.07616e-05,6.07616e-05
6,16.3035,0.38992,0.69231,1,0.47877,5.54507e-05,5.54507e-05,5.54507e-05
7,18.4118,0.37329,0.67692,1,0.57505,5.01399e-05,5.01399e-05,5.01399e-05
8,20.5628,0.34759,0.68462,1,0.6543,4.4829e-05,4.4829e-05,4.4829e-05
9,22.8123,0.31921,0.7,1,0.59712,3.95181e-05,3.95181e-05,3.95181e-05
10,24.9828,0.28342,0.70769,1,0.68452,3.42072e-05,3.42072e-05,3.42072e-05
11,27.172,0.28675,0.72308,1,0.49646,2.88963e-05,2.88963e-05,2.88963e-05
12,29.3015,0.26425,0.70769,1,0.50522,2.35854e-05,2.35854e-05,2.35854e-05
13,31.4412,0.25754,0.70769,1,0.50721,1.82745e-05,1.82745e-05,1.82745e-05
14,36.1974,0.24268,0.71538,1,0.54966,1.29637e-05,1.29637e-05,1.29637e-05
15,38.3102,0.24515,0.71538,1,0.57314,7.65277e-06,7.65277e-06,7.65277e-06
