epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.49504,1.68869,0.46154,0.96154,1.43945,0.00025453,0.00025453,0.0682545
2,8.57397,1.32934,0.39231,0.96154,1.52949,0.0004864,0.0004864,0.0354864
3,13.6277,1.15839,0.45385,0.97692,1.36489,0.000687185,0.000687185,0.00268718
4,16.4878,1.0178,0.52308,0.96923,1.16841,0.00065411,0.00065411,0.00065411
5,19.3426,0.99973,0.48462,0.97692,1.48828,0.000607011,0.000607011,0.000607011
6,23.3075,0.80118,0.53846,0.98462,1.56094,0.000559912,0.000559912,0.000559912
7,26.2978,0.7231,0.53846,0.98462,1.1527,0.000512814,0.000512814,0.000512814
8,29.379,0.66264,0.52308,0.96154,1.65762,0.000465715,0.000465715,0.000465715
9,32.6795,0.60566,0.57692,0.98462,1.67354,0.000418616,0.000418616,0.000418616
10,35.8404,0.52575,0.54615,1,1.65117,0.000371517,0.000371517,0.000371517
11,39.6233,0.50078,0.56923,0.99231,1.60938,0.000324418,0.000324418,0.000324418
12,43.0195,0.43269,0.54615,0.96923,1.26362,0.000277319,0.000277319,0.000277319
13,48.0581,0.34309,0.6,0.99231,1.82207,0.000230221,0.000230221,0.000230221
14,51.0486,0.27946,0.57692,0.98462,1.3748,0.000183122,0.000183122,0.000183122
15,54.031,0.27266,0.56923,0.97692,1.58691,0.000136023,0.000136023,0.000136023
