epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.06892,0.74071,0.53846,1,0.75371,5.01539e-06,5.01539e-06,0.068005
2,6.09315,0.67728,0.6,1,0.61885,9.63758e-06,9.63758e-06,0.0350096
3,8.02822,0.62234,0.59231,1,0.6624,1.37014e-05,1.37014e-05,0.0020137
4,10.4671,0.62046,0.59231,1,0.61602,1.3135e-05,1.3135e-05,1.3135e-05
5,12.5987,0.61078,0.62308,1,0.68203,1.22889e-05,1.22889e-05,1.22889e-05
6,15.6892,0.63346,0.63077,1,0.65049,1.14429e-05,1.14429e-05,1.14429e-05
7,17.7913,0.61205,0.62308,1,0.69873,1.05968e-05,1.05968e-05,1.05968e-05
8,20.0961,0.61366,0.61538,1,0.60933,9.75077e-06,9.75077e-06,9.75077e-06
9,22.3137,0.61138,0.63846,1,0.671,8.90473e-06,8.90473e-06,8.90473e-06
10,24.298,0.60122,0.63846,1,0.61533,8.05868e-06,8.05868e-06,8.05868e-06
11,26.6843,0.60862,0.63077,1,0.64844,7.21264e-06,7.21264e-06,7.21264e-06
12,28.756,0.60949,0.63846,1,0.65713,6.36659e-06,6.36659e-06,6.36659e-06
13,31.1488,0.61311,0.63846,1,0.62012,5.52054e-06,5.52054e-06,5.52054e-06
14,33.0107,0.59981,0.63846,1,0.61113,4.6745e-06,4.6745e-06,4.6745e-06
15,34.9987,0.58613,0.66154,1,0.62871,3.82845e-06,3.82845e-06,3.82845e-06
