epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.03761,1.80547,0.34615,0.94615,1.59609,0.00307003,0.00307003,0.07107
2,10.0824,1.54117,0.42308,0.96923,1.3416,0.00587395,0.00587395,0.040874
3,13.0375,1.27287,0.43077,0.98462,1.19473,0.00831025,0.00831025,0.0103103
4,15.9672,1.10223,0.5,1,1.23516,0.00792284,0.00792284,0.00792284
5,19.8024,0.93989,0.51538,0.98462,1.48516,0.00736584,0.00736584,0.00736584
6,24.4491,0.84508,0.57692,0.98462,0.98374,0.00680884,0.00680884,0.00680884
7,27.668,0.7189,0.51538,0.98462,1.55859,0.00625183,0.00625183,0.00625183
8,30.6385,0.70817,0.52308,0.97692,1.25654,0.00569483,0.00569483,0.00569483
9,33.5442,0.69826,0.53077,0.99231,1.03931,0.00513782,0.00513782,0.00513782
10,38.3472,0.64228,0.53077,0.98462,1.42227,0.00458082,0.00458082,0.00458082
11,41.3134,0.61906,0.53077,0.98462,1.11919,0.00402382,0.00402382,0.00402382
12,44.6104,0.49576,0.53846,0.98462,1.12324,0.00346681,0.00346681,0.00346681
13,47.5664,0.48441,0.56154,0.97692,1.1064,0.00290981,0.00290981,0.00290981
14,50.5426,0.41143,0.56154,0.99231,1.41836,0.0023528,0.0023528,0.0023528
15,53.4045,0.47052,0.57692,0.99231,1.12705,0.0017958,0.0017958,0.0017958
