epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.49672,0.6961,0.56154,1,0.67598,4.25373e-05,4.25373e-05,0.0680425
2,6.86041,0.65874,0.63077,1,0.69199,8.17418e-05,8.17418e-05,0.0350817
3,9.16732,0.58405,0.68462,1,0.57393,0.000116212,0.000116212,0.00211621
4,11.181,0.5543,0.70769,1,0.54907,0.000111412,0.000111412,0.000111412
5,13.5095,0.51953,0.65385,1,0.53384,0.000104239,0.000104239,0.000104239
6,16.8219,0.50145,0.70769,1,0.56406,9.70665e-05,9.70665e-05,9.70665e-05
7,19.0224,0.4998,0.69231,1,0.65049,8.98939e-05,8.98939e-05,8.98939e-05
8,21.171,0.48408,0.71538,1,0.55728,8.27214e-05,8.27214e-05,8.27214e-05
9,23.1856,0.48209,0.70769,1,0.49585,7.55488e-05,7.55488e-05,7.55488e-05
10,25.1464,0.4517,0.70769,1,0.45752,6.83763e-05,6.83763e-05,6.83763e-05
11,27.2896,0.47261,0.69231,1,0.47563,6.12038e-05,6.12038e-05,6.12038e-05
12,29.5442,0.4373,0.69231,1,0.63262,5.40312e-05,5.40312e-05,5.40312e-05
13,31.9211,0.43694,0.71538,1,0.455,4.68587e-05,4.68587e-05,4.68587e-05
14,34.0259,0.43957,0.70769,1,0.50576,3.96861e-05,3.96861e-05,3.96861e-05
15,36.3319,0.43699,0.7,1,0.67637,3.25136e-05,3.25136e-05,3.25136e-05
