epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.50004,1.72425,0.41538,0.96923,1.55234,6.3239e-05,6.3239e-05,0.0680632
2,11.7628,1.37801,0.5,0.99231,1.37988,0.00012045,0.00012045,0.0351205
3,15.5341,1.20114,0.50769,1,1.02637,0.000169534,0.000169534,0.00216953
4,19.4001,1.03278,0.53077,1,1.15937,0.00016068,0.00016068,0.00016068
5,22.3392,0.94564,0.53846,1,1.10039,0.000148366,0.000148366,0.000148366
6,33.058,0.80857,0.58462,1,0.96284,0.000136052,0.000136052,0.000136052
7,36.3502,0.79171,0.6,1,0.88628,0.000123738,0.000123738,0.000123738
8,39.7759,0.69195,0.55385,1,1.05439,0.000111424,0.000111424,0.000111424
9,43.5933,0.64724,0.56154,0.99231,1.0874,9.91096e-05,9.91096e-05,9.91096e-05
10,47.6071,0.56993,0.56923,0.99231,1.32363,8.67956e-05,8.67956e-05,8.67956e-05
11,50.9782,0.55096,0.58462,0.99231,0.97432,7.44815e-05,7.44815e-05,7.44815e-05
12,54.6002,0.49375,0.60769,0.99231,0.87607,6.21675e-05,6.21675e-05,6.21675e-05
13,57.9898,0.47835,0.6,0.99231,0.94956,4.98534e-05,4.98534e-05,4.98534e-05
14,63.7868,0.39112,0.58462,0.99231,1.21221,3.75394e-05,3.75394e-05,3.75394e-05
15,67.9482,0.42531,0.58462,0.99231,1.19609,2.52254e-05,2.52254e-05,2.52254e-05
