epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,4.50739,0.66904,0.69231,1,0.91387,0.00091032,0.00091032,0.0689103
2,6.67901,0.702,0.63846,1,0.71812,0.00174721,0.00174721,0.0367472
3,8.73601,0.80656,0.51538,1,4.53242,0.00248065,0.00248065,0.00448065
4,10.8522,0.61907,0.46923,1,1.71641,0.00237454,0.00237454,0.00237454
5,13.0237,0.60334,0.63846,1,0.6749,0.0022178,0.0022178,0.0022178
6,16.0106,0.56686,0.66154,1,0.59575,0.00206106,0.00206106,0.00206106
7,18.4475,0.52909,0.72308,1,0.77744,0.00190432,0.00190432,0.00190432
8,20.7377,0.52923,0.65385,1,0.78242,0.00174758,0.00174758,0.00174758
9,22.8885,0.50507,0.69231,1,0.654,0.00159084,0.00159084,0.00159084
10,25.0335,0.41978,0.62308,1,0.82108,0.00143411,0.00143411,0.00143411
11,27.3241,0.48688,0.66154,1,0.65376,0.00127737,0.00127737,0.00127737
12,29.4185,0.39784,0.73077,1,0.68437,0.00112063,0.00112063,0.00112063
13,34.2034,0.35544,0.69231,1,0.66194,0.00096389,0.00096389,0.00096389
14,36.369,0.34297,0.73846,1,0.54268,0.000807152,0.000807152,0.000807152
15,38.4895,0.32618,0.70769,1,1.1251,0.000650413,0.000650413,0.000650413
