epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.211,1.81529,0.25385,0.93077,1.83574,0.00115812,0.00115812,0.0691581
2,8.18038,1.6635,0.29231,0.92308,1.73105,0.00221112,0.00221112,0.0372111
3,11.0685,1.49775,0.36154,0.95385,1.51113,0.00312063,0.00312063,0.00512063
4,14.4671,1.2954,0.40769,0.96154,1.33262,0.00296691,0.00296691,0.00296691
5,17.726,1.22422,0.40769,0.96154,1.43477,0.0027495,0.0027495,0.0027495
6,23.9067,1.09605,0.43846,0.96923,1.52305,0.00253209,0.00253209,0.00253209
7,27.3569,1.06924,0.46154,0.96923,1.15425,0.00231468,0.00231468,0.00231468
8,30.4175,1.00808,0.49231,0.98462,1.62852,0.00209727,0.00209727,0.00209727
9,33.2054,0.97181,0.45385,0.98462,1.30977,0.00187986,0.00187986,0.00187986
10,36.1546,0.93093,0.53846,0.98462,1.23389,0.00166245,0.00166245,0.00166245
11,39.0941,0.92087,0.5,0.98462,1.34863,0.00144504,0.00144504,0.00144504
12,42.2364,0.84262,0.50769,0.97692,1.4291,0.00122763,0.00122763,0.00122763
13,45.1691,0.8387,0.54615,0.97692,1.3582,0.00101022,0.00101022,0.00101022
14,48.1981,0.82139,0.52308,0.98462,1.25059,0.000792815,0.000792815,0.000792815
15,51.1627,0.80531,0.56154,0.98462,1.3168,0.000575405,0.000575405,0.000575405
