epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.40448,0.65718,0.6,1,0.66421,1.76973e-05,1.76973e-05,0.0680177
2,8.39178,0.54664,0.68462,1,0.57539,3.37084e-05,3.37084e-05,0.0350337
3,11.4711,0.49632,0.70769,1,0.52109,4.74458e-05,4.74458e-05,0.00204745
4,14.4428,0.44342,0.70769,1,0.51023,4.49691e-05,4.49691e-05,4.49691e-05
5,17.3291,0.41215,0.7,1,0.5604,4.15242e-05,4.15242e-05,4.15242e-05
6,21.4514,0.39393,0.73077,1,0.55034,3.80792e-05,3.80792e-05,3.80792e-05
7,24.5768,0.37528,0.73077,1,0.62788,3.46343e-05,3.46343e-05,3.46343e-05
8,27.5821,0.36668,0.7,1,0.55381,3.11893e-05,3.11893e-05,3.11893e-05
9,30.4921,0.38346,0.71538,1,0.67939,2.77444e-05,2.77444e-05,2.77444e-05
10,33.4074,0.31638,0.70769,1,0.51272,2.42994e-05,2.42994e-05,2.42994e-05
11,36.3587,0.34892,0.69231,1,0.53877,2.08545e-05,2.08545e-05,2.08545e-05
12,39.4354,0.29706,0.72308,1,0.83901,1.74095e-05,1.74095e-05,1.74095e-05
13,42.3774,0.32841,0.74615,1,0.49868,1.39646e-05,1.39646e-05,1.39646e-05
14,45.3578,0.3224,0.71538,1,0.54307,1.05196e-05,1.05196e-05,1.05196e-05
15,48.2582,0.30726,0.72308,1,0.73506,7.07468e-06,7.07468e-06,7.07468e-06
